	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31
10	-1.3606843	1.0976622	0.7157735	-1.8159037	-0.50462556	1.1598343	-2.2452219	-1.3966068	-0.44820988	-1.656919	-0.38873357	2.1705031	-0.7945649	-1.0942122	-1.4981798	2.030747	-0.6112659	-0.10626189	-0.4792259	-0.44644728	2.977127	0.86222017	0.1285226	1.7754742	2.0091588	-1.4424112	-0.356301	-0.542704	0.9940971	1.3162705	0.5872545	1.1203243
11	0.3058774	0.73387533	0.39003506	0.6187287	0.6979872	-0.79505485	1.5254583	0.8296812	1.2396313	-0.73175144	0.093810216	-1.2058867	0.10804338	0.055727977	0.9394276	-1.2421088	3.3142953	0.6711409	0.5492952	0.34259227	-2.5374923	0.6184003	1.0901698	1.4717879	-0.40397733	-0.6165681	-0.033905145	-0.20248634	-0.43021634	-0.6924003	-0.3112051	-0.4096007
12	-1.5060368	-1.8455851	0.74399436	2.0185559	-1.332787	1.383099	-0.39265323	-0.22656606	-0.9244219	-0.42344263	0.5600375	-0.52998877	-2.4125793	-0.7818105	-2.3988478	2.6433465	-1.4889808	-0.5896189	-0.48343703	-0.24399191	0.92651355	0.037440848	0.9607238	-0.8609116	1.7673405	-2.2788386	0.47282448	-0.78616065	0.9694277	0.10631747	-0.69053024	0.90615225
13	-0.44710678	1.560539	-0.24807204	-2.694155	-0.9076635	0.8388171	0.56948656	-1.3785123	2.0752237	-0.73016274	1.2128124	0.27665964	0.38933557	-0.7605869	0.59289384	-3.186061	2.5660758	0.05416928	0.94656914	1.4043944	-1.0193129	0.62478054	-1.438779	0.26528862	-1.160522	0.20947348	-3.9096675	-1.0233657	1.1198334	-0.40523374	-2.158277	-1.4722575
14	1.2011927	-1.683962	0.36117455	0.77251786	0.1245616	-0.59864455	1.2874722	1.2347819	1.0389383	-0.22996004	-0.012166386	-1.9872676	2.1356862	1.0183582	-0.6990397	0.013525622	-0.59638023	-0.27654728	0.0652211	0.79031825	2.8732607	-0.5827745	-2.1819472	-0.36549288	0.4444319	1.2777092	-0.10254412	-0.96582884	1.215122	0.07881122	-0.6563247	-0.7863367
15	1.042156	-0.36679846	-1.7395698	-1.0795021	-0.11127635	-0.46628386	-0.49417016	-1.5393728	-2.4689753	1.4376965	-0.66949713	-3.001207	1.5555737	-0.9254996	0.15242068	-1.41074	-0.05116132	-0.13097592	0.26571652	-0.7706876	1.7283009	1.889285	0.08407424	-1.5116662	-0.34832436	-0.7383359	-0.8246875	2.0849798	-1.3749869	-0.025213983	2.4743512	1.832686
16	-0.49553183	-1.9688007	-0.8042869	1.3961421	-0.5369492	0.30213326	-1.0067383	2.2393556	-1.3798944	-1.8139809	-0.16611487	1.9194652	-1.7607442	-0.3184792	-2.4455607	-0.9848332	0.3456904	1.5694731	0.57833683	-1.660115	-1.8022387	-0.44525155	-0.088396564	0.26241982	1.0335728	2.584411	-0.9973407	1.1893231	-0.36120805	-0.73239076	-2.3765354	-0.425609
17	1.2710618	1.0385978	0.1011967	-0.15768394	1.3187695	-0.8017439	-0.7716394	1.5290909	0.5087673	-0.9375786	-0.2144392	-0.8059812	-0.16104442	-0.39288813	1.1530426	-0.4696699	1.0244788	-0.17696263	-0.18594429	-0.76375884	0.10436517	0.36639518	-0.09140367	2.8722515	1.3985803	-1.420868	1.1778687	-0.6391205	-0.40619943	-0.09588317	-0.8539458	-0.19417542
18	-0.09219157	2.3601575	0.44336405	1.4590542	-0.05886261	-0.39161053	0.26848936	1.1842239	-2.2815788	-0.31129327	-0.24517162	-0.6703195	-0.40207648	-0.53500175	0.68678284	0.952686	1.1929008	-0.53678805	-0.7022316	0.7152029	-2.4194403	-0.90534323	2.3610725	-0.8527368	-0.24118276	0.040660642	1.5120881	1.3793843	-1.0737177	0.3072056	-1.9710646	-0.8336088
19	1.0417563	-1.0852807	1.0794773	-0.39774334	-0.7559174	0.16346751	1.0001069	0.57766783	-0.049319703	0.29364967	-0.45266598	-0.32657063	-0.27135807	-0.039660756	-1.5221299	-1.5307107	-1.7941588	0.3489556	-0.6120119	0.3092932	3.0226789	0.29703665	-0.6990991	0.713124	-0.002159809	2.9855654	1.0560893	-0.9401325	-0.019675404	0.03444054	1.4864719	-0.11023007
