	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63
13	-0.010084245	1.6132584	1.5923795	-0.16472888	0.30577907	-2.2032502	-0.34752014	0.12484272	1.1487939	0.5612045	-0.36775255	0.1888257	0.30474544	-1.5974067	-0.17462161	0.54272985	0.074056	0.14729291	0.50582284	-0.19722006	0.50414765	-2.581705	-0.16116883	-0.09862622	0.64814836	0.5325081	1.5189976	-1.837029	-0.6859672	0.12984224	-0.3427725	-0.29519767	0.1408554	1.5108541	-0.5979895	-0.07796645	-0.5361318	0.07372257	0.11016387	1.081072	0.18685961	0.28483677	-0.984405	-0.56691706	-0.6600255	-0.7998138	-1.6456714	-0.55811787	0.0828073	0.29100513	-1.2852992	0.090216964	0.38181815	0.43412948	-0.51729596	-0.06339118	-1.4331362	0.47349226	0.19031124	0.31443346	0.020992948	-0.53310084	0.09589747	1.6047055
14	-0.17051512	-0.69199497	-1.5195347	-0.73064715	0.54440147	0.3656367	0.1036822	1.3399806	2.4215384	0.4917779	-0.3580734	0.24099562	0.08056235	1.8550228	-0.51616216	0.2029372	0.6551866	-0.055867232	0.28310785	0.37069547	-1.0883138	-2.1480422	0.11647267	-0.35237968	0.36103854	0.6335069	0.94742453	1.5324215	1.3920476	0.344711	-0.5399265	0.20175977	0.49214986	-1.868198	0.01937031	0.7282334	-0.18940574	-0.5607621	0.34325114	2.8271232	-0.0011606279	-0.4188199	-0.67131627	-0.41045016	0.65125227	0.49515316	0.14705603	1.0023369	-0.62687886	-0.6064613	0.04963338	-0.2919257	0.2276931	-1.4360578	-0.08627637	0.5700707	0.82926303	1.2271037	1.2181668	1.1940776	-0.8105274	-0.062857784	0.057759855	-2.1732924
15	0.924448	1.5278876	0.8388463	-0.71258867	0.22214524	-0.029287996	0.46418694	-2.7180908	-1.4041215	-0.76933897	0.33805844	-0.13186495	0.23482303	1.917625	0.19926117	0.08255374	-1.051131	-0.0743739	0.04350435	0.87547064	0.58402103	1.0473437	-0.47191656	0.036405712	0.40976435	-0.41934577	0.1449353	0.59409076	-1.3447077	-0.40847656	-0.25366578	1.0464201	-0.3697404	-0.15805182	-1.2761426	-0.28328967	-0.48993123	1.017612	-0.2659751	-1.8053594	-0.76461864	-0.2538553	1.1042833	0.88506585	0.8970618	0.25600272	1.9809054	0.073761486	0.2601978	-0.37204233	-0.1437221	0.04871366	-0.2419042	0.6850611	-0.18178529	0.26746076	2.7568905	1.2494317	-0.7625231	0.66286916	-0.9349723	0.5555036	0.21953906	-1.2124382
16	1.2894276	0.48473117	0.5551598	-1.8733739	0.17803049	-0.8698202	-1.4172556	-0.8843977	-0.129376	0.19998127	0.10112778	0.23075123	-1.1329129	0.14649916	-0.2853276	0.49720907	-1.0667275	0.0049621766	-0.42970654	0.08297841	1.8045254	0.81361794	0.021151273	0.14581917	0.2247264	0.9088842	1.6037585	-0.8176695	0.6686581	0.22031169	-0.23515743	0.30492675	-0.33642203	-2.3863096	0.88529897	0.34733748	0.33486882	-0.52759343	0.63212377	0.016160212	0.5080867	-0.41677192	0.1277733	0.013233237	1.1622584	0.7384306	-0.75248396	-0.51805615	-0.0098162135	0.62066454	-0.36370033	0.042312227	-0.14439362	-0.22058603	-0.57504755	0.8523988	1.4124547	0.32212976	-0.31089997	0.5638807	-1.3118708	-0.73748684	0.24967739	0.26433086
17	0.7332376	-2.096257	-2.133685	-0.082413144	0.45653927	-0.6402076	0.67433286	-0.23930413	-0.043965586	0.3039599	-0.26581544	0.06863523	-0.5581265	-2.4888663	-0.45399648	0.3852645	0.7526638	0.06766195	-0.18110329	1.055254	-0.4815	-1.4773375	-0.097518325	0.57902116	-0.25143033	2.52444	-1.9688152	2.5356574	-1.4163779	-0.15200849	0.37444368	-1.1392956	0.9052319	0.53881943	0.9729606	-0.049053274	0.4602494	-1.3095243	0.22295244	-0.07341245	0.5377541	-0.6855192	-0.17492522	-0.6163849	-0.9451712	0.5802439	1.0331488	0.7284376	-0.84169996	0.32841787	-0.41781357	0.295865	-0.054040033	-1.7323058	0.4607033	1.2248256	0.32399943	-0.88402784	-1.2131937	-0.5179058	1.161135	-1.0896246	0.5527665	-1.0222762
18	0.30692852	1.9717796	-1.2451082	-0.5059922	-0.5443046	0.2889496	-0.52054197	0.06417687	1.7508212	1.0151012	-0.31191024	-0.5500271	0.19816364	0.05232625	-0.92310095	-0.638641	1.5434335	0.19798176	2.1277547	-0.86551124	1.354307	-2.2508621	-0.62934184	-0.027515683	0.7417974	-1.1902664	-0.5562704	-1.5485017	0.41700947	0.38776553	-0.3575097	-0.010930882	0.42562902	0.25555602	-0.24399444	0.4939605	1.1482072	-0.36591727	-0.1951468	0.013766972	0.32045698	0.14978004	-0.044321258	-0.18539537	-0.4696089	0.044443756	0.061706383	-0.8943882	0.1371433	0.10245522	1.377777	-0.4134075	0.04454647	0.8407166	-0.118276685	-0.27311522	-0.3308202	0.7304978	0.4013438	-0.054163884	-1.1242625	1.1159908	0.15328148	-0.931318
19	-1.4151827	-2.6346219	-0.5669162	0.0186325	-0.015247237	-0.49846616	-0.49071568	1.2213268	-1.2266635	0.5223192	0.053095397	0.33078092	0.8424309	0.14053541	0.31991905	-1.0497595	0.028693335	-0.08930789	2.0043287	-0.8491179	-2.0993311	1.4167638	0.53004193	-0.47930118	-0.40666416	-0.08841648	-0.20456195	-1.1080327	0.5104416	0.4632159	0.10208115	0.15585828	-0.56397045	0.8019556	-0.12432064	0.28376377	-1.5822804	-0.6728696	0.30588835	-0.467459	0.16813006	0.5321176	0.0062631825	-0.006482397	-1.6721776	-0.017929642	0.31600648	0.68038	-0.14439192	-0.28099936	0.47917703	-0.1345619	0.07913101	-0.60422	-0.38220674	-0.3650102	-0.4555339	1.734012	1.0956881	0.037296683	-0.52344704	-0.054766465	-0.3344019	-0.8898514
20	0.6535109	2.0302753	1.0566653	-0.093079366	0.58777755	-2.934517	-0.65681267	1.4515262	2.3284268	-0.029387137	-0.17781787	0.491431	0.057661563	-1.0434554	0.65758276	1.1141912	-0.9606386	-0.3267507	-0.11776095	-0.44086412	-0.3418541	-1.846913	0.49788293	-0.56115824	-0.6076412	2.0715013	2.2423573	-1.7577424	-1.4149977	-0.5891503	0.31934464	0.30890414	-0.4285495	0.3842353	-0.5273049	-0.2921312	-1.0259362	0.108465254	0.89177	2.5390227	-0.6036707	0.6670242	1.0403695	-0.28844267	-1.1638005	0.3112172	-1.9940027	0.11714499	-0.41131344	0.03590235	-1.6575892	-0.0069179498	0.19111319	1.1636939	-0.41582537	0.30223674	-1.770209	-0.28421754	0.10842266	-0.25356135	0.5363932	-1.1021111	-0.6964392	1.209441
21	-0.6209173	-2.662462	1.9975396	-0.6574404	0.54686105	-0.7838995	-1.4351743	-0.5672813	0.44270545	0.8865921	0.4932475	-1.3654852	-1.6012857	1.1514326	0.33172873	-0.119407974	-2.5727837	0.12001367	0.046086196	0.1769571	0.08719355	1.2956343	-0.14553653	-0.6337383	0.2227978	-2.1358576	1.296148	1.0026735	-0.64768237	0.7072038	-0.82068455	1.0176075	-0.2823986	-2.1743426	2.069461	0.52399135	-0.45479044	-0.106662	0.44142398	0.6680145	0.5421563	0.0357669	0.32245743	-0.068310484	-0.1950527	0.026487153	-1.3609201	0.41597593	1.1019795	0.17365608	-1.2711087	0.18955116	0.18214855	1.6962501	-1.3741982	-1.0880386	-1.3547455	3.2052388	0.97993374	-0.8568735	-0.1478227	-0.78125644	0.6935532	0.51530135
22	0.056035988	-1.3798127	0.22545247	-0.2007199	-0.6240112	1.1133758	-2.5576458	-0.37068063	1.8997527	0.9699707	1.2009604	0.46214402	0.5102018	0.6929809	0.22957319	-0.31576163	0.38968858	-0.7860576	1.1030195	-0.6530175	1.1633579	0.36543444	-0.18455239	-0.15938237	-0.59574735	0.3814016	-0.53103393	-2.0313942	1.5208265	-0.06649137	-0.120684	-0.016685128	0.028103203	-2.1412673	0.020000707	-0.8143486	-0.28202233	0.17768328	0.71624285	-2.0202806	-0.26555988	0.7404668	0.46414348	0.8508314	-1.2032226	0.8225987	-0.27503324	0.07577564	-0.94795465	-0.085629605	0.12604147	-0.37319767	-0.66538817	0.2034225	0.087503925	-0.10127974	0.10027188	0.2824076	0.28120062	-1.8452555	0.010314411	1.2172915	-0.8313004	0.85829633
