	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255	256	257	258	259	260	261	262	263	264	265	266	267	268	269	270	271	272	273	274	275	276	277	278	279	280	281	282	283	284	285	286	287	288	289	290	291	292	293	294	295	296	297	298	299	300	301	302	303	304	305	306	307	308	309	310	311	312	313	314	315	316	317	318	319	320	321	322	323	324	325	326	327	328	329	330	331	332	333	334	335	336	337	338	339	340	341	342	343	344	345	346	347	348	349	350	351	352	353	354	355	356	357	358	359	360	361	362	363	364	365	366	367	368	369	370	371	372	373	374	375	376	377	378	379	380	381	382	383	384	385	386	387	388	389	390	391	392	393	394	395	396	397	398	399	400	401	402	403	404	405	406	407	408	409	410	411	412	413	414	415	416	417	418	419	420	421	422	423	424	425	426	427	428	429	430	431	432	433	434	435	436	437	438	439	440	441	442	443	444	445	446	447	448	449	450	451	452	453	454	455	456	457	458	459	460	461	462	463	464	465	466	467	468	469	470	471	472	473	474	475	476	477	478	479	480	481	482	483	484	485	486	487	488	489	490	491	492	493	494	495	496	497	498	499	500	501	502	503	504	505	506	507	508	509	510	511
0	-0.64948374	0.3858977	2.15503	-0.020674726	0.4624231	-0.4875226	-0.48494226	1.775224	-0.21094666	0.5742786	-0.18988073	-0.41326535	-0.40017945	0.9709046	-0.15984616	0.66326386	-0.95946276	0.3520536	-0.6291249	-0.605887	0.8540254	0.6777395	0.5239162	0.19126683	1.4638578	1.5592313	0.8642105	-0.8287115	-1.4022013	-0.71257406	-0.43304765	-0.7892526	0.4332727	-0.8938761	-0.36524993	0.572688	0.2466767	0.32048196	0.74632823	-0.2724536	-0.12250239	0.9942031	-0.08058894	-0.06981787	1.5475157	-0.14276898	1.1892716	-1.2747141	1.1202552	0.5675072	-0.57394034	0.88975435	0.19822283	0.689106	0.38283232	-0.24554983	0.5017394	1.5668901	-0.9671648	-0.18706018	0.18196008	-0.60477203	-0.9846332	0.08525172	0.55116874	-1.378731	-0.024970507	2.232804	0.2895938	1.0754287	0.9633055	-0.9691133	-0.051079653	1.8960985	-0.61638457	0.12286758	-1.3040521	-1.2258358	-0.6979645	1.0886028	-0.51436806	-0.46397483	-0.12618312	0.15396193	-0.5330758	0.25299257	-0.1866673	-0.61487615	-0.5102892	-1.5379152	0.98550373	0.92727554	1.0073296	0.30200434	0.00792591	-0.20591897	-0.76855236	-0.63212997	0.14647214	-0.45576596	-1.2677196	-0.7476718	1.5261276	0.39150882	-1.7221013	1.3953156	-0.51363224	-0.25468966	0.028283015	-0.5358362	0.68373394	0.0208426	0.5286221	0.6181964	0.97230846	-0.057553787	-0.355351	0.9196336	0.34767988	-1.1711376	-1.0937684	0.47523704	-0.3305643	0.694532	0.54077995	-1.1497592	0.44428378	1.4637659	0.20425712	0.33070147	0.47110972	0.48369	0.03325934	0.15433285	1.5473046	0.54078484	0.53989285	-0.33739898	-0.8372133	-0.7959004	-0.08423043	-0.23717973	0.23808256	0.13621023	-0.21451676	0.87273276	0.51127607	0.8410271	0.75527346	-0.97069526	0.4878937	-1.4401592	-0.6587205	-0.2143314	-1.0179689	-0.61723024	-0.5423064	-0.31224748	0.392579	-0.2881549	-0.8259188	-0.51812446	-0.3828769	0.83551407	0.55991316	0.2484394	0.35918915	-0.99911153	0.020882167	-0.067566894	0.9193442	-0.35321537	-0.95237046	-0.25381327	-0.57911444	0.7418981	0.3069617	-1.2875383	0.13420549	-0.7878909	0.21041574	-0.54843366	0.709879	-0.032325324	0.33957353	1.1017938	0.35368696	-0.69981426	-0.8982403	0.45654574	-1.0827333	-0.3244601	1.0009341	0.82631165	0.61952615	-0.52223307	0.8721376	1.8831366	0.2209006	-0.66605836	-0.27784562	0.49704248	0.52986175	-1.2130015	-1.5185797	-1.2009889	1.2153003	-1.2297909	-0.7039677	-0.00693877	-0.2521875	1.0172714	-0.45020574	-0.10504622	1.3121357	0.32020146	-0.16373748	0.4885793	-0.2030582	0.8216902	0.2283694	1.0098516	-0.32155278	0.1405982	-0.17587842	-1.2416735	0.49611315	0.37334388	-0.7326695	1.2228117	0.7128921	0.011543883	-0.7013438	0.841049	0.7311595	0.145352	-0.06421752	0.649771	0.004226981	0.04609025	0.032879066	-0.08287958	0.9606556	0.88061285	0.0918842	-0.03249077	-0.2564647	0.2220876	-0.078672595	-0.00034729962	0.28287956	0.58557254	0.0656922	0.40641138	-0.055434182	-0.35185373	0.28862575	-0.27922457	0.27312312	0.64330417	-0.7584997	0.6447733	-1.5467839	-1.7789602	0.4522944	0.9901595	-1.0746918	0.7651935	-0.7999242	0.5312306	0.73454374	-0.11468819	2.3762898	0.3227188	1.2178366	0.33999345	1.9601586	0.2940707	0.31177998	0.70869046	-1.1098566	-1.3376155	-0.44323063	-0.12948883	-1.8367921	1.1680928	-0.6074071	0.60429466	-0.3681406	1.6288884	-0.03926725	-0.3822264	-1.1567024	-0.32993644	0.094003744	-1.3740985	-1.4760554	0.88530946	0.75022805	0.02061909	0.006661528	-0.22002903	-1.8713244	1.1196313	-1.0086228	1.3791165	0.96026456	-1.0201267	0.768803	0.7912341	0.41024005	0.26394784	0.051721845	0.59371406	0.69796956	-0.10338619	-0.8441707	0.8249091	-0.24105087	0.99344754	0.66132516	1.0996201	-0.93521994	-0.609342	0.999963	0.3659485	-0.24257351	-0.9365104	1.0323426	-0.4035223	-0.5056366	-0.015582799	0.72034854	-0.61462057	1.0848471	-0.57522076	-0.57824725	0.042045895	1.6919976	-0.22537972	1.3732074	0.593508	0.062163584	0.786651	-1.3753363	-1.1432891	0.9929087	-0.97149575	-1.1624348	0.7553561	0.9243596	0.31195283	1.683933	1.0500977	0.03543561	-0.9928006	-0.08112243	-1.3044305	0.0710867	-0.8366312	1.3791212	1.197303	-0.21258788	-2.1301587	-1.0379448	-0.9976665	-0.6291521	-0.24627438	-0.51390857	0.11003164	-0.8961455	-0.044915706	-0.649134	-0.8894673	0.18562795	0.2510524	-0.43655172	-0.6157376	1.0490521	1.2139088	-0.3416483	0.6394367	-1.0549904	3.0744076	0.43401223	-0.46047917	0.059377044	0.4873285	0.3688492	-0.5784201	0.8781311	-0.4452411	-0.7079089	0.9541965	0.78891164	-0.8738477	1.2934133	0.25748163	1.1221597	-0.40102473	0.20909348	-0.006577702	-0.18811968	1.2778677	-0.54434156	1.0675753	-0.9558543	-0.8069962	0.16646108	0.6863954	0.2515232	0.00035004684	0.4176668	-0.08584992	0.63298666	-1.2975532	-0.29854006	-0.1370568	0.4625316	0.44389176	-0.75867057	-0.6202781	1.1926513	0.08610116	0.58019567	-0.24678065	-1.2287408	0.9720112	1.1673177	0.9082471	0.5258444	0.5333603	0.7465961	0.3656278	-0.7324335	-0.59302074	0.5648507	0.1251136	0.66304904	0.96738535	-0.50201666	0.26452217	0.28872606	-1.0285536	0.39529783	-0.5081924	1.2614137	0.5296273	-0.83905417	-0.47925624	-0.7533815	0.7041674	0.9504604	0.07016609	1.0642006	1.4605293	0.67621875	-0.50154686	-0.040181056	0.74824864	-1.0130402	-0.7680056	-1.1342376	-0.5427867	0.9533837	-1.3375804	0.34037364	-0.6730198	-1.1305544	-0.38510376	0.020362183	0.8873597	-0.70603865	0.14611301	1.7922753	-0.49283928	1.0868223	-0.5761777	-0.48239204	-0.0012138992	0.16824578	-0.03814182	0.6020408	1.3059723	0.4224357	-1.4353807	-0.6019042	-0.2125136	0.09707224	2.3209245	0.33796284	-0.7264857	0.13180652	0.98211455	0.7106569	0.4322866	0.47339663	0.92115223	2.2132645	1.1838413	-0.21652152	-0.3537583	0.104277015	1.0019897	-0.54660493	-0.4282249	0.610076	0.6375468	-0.09039033	0.77346474	-0.35207146	-0.3055789
1	-1.3178681	0.5255118	0.71845746	0.5418469	0.61376196	0.65985656	0.52281034	0.31920674	-0.101201	0.6431179	-0.015829397	0.35783553	-0.7715641	-0.7470299	-1.2658062	0.10593161	-0.922859	-1.5460215	0.11775401	0.062287245	0.57853925	0.3613623	0.2909714	-0.18236981	-0.48636338	-0.4716598	1.5733715	0.42537162	-0.2541215	0.81690717	1.2943099	-1.4308404	-0.20359373	-1.7889091	-0.401513	-0.07163174	-1.1121526	-0.9144682	-0.070175506	0.14078228	-0.3228744	0.35810587	0.59333867	0.98046815	-0.19414745	-0.7071922	0.3416339	1.5119077	-0.076585375	-0.5247619	0.7173523	0.82496506	-0.6779482	1.6663465	-0.37205273	-0.54276043	0.112461045	1.7564497	-0.6325732	0.8166987	0.82640105	0.5955858	-0.27845815	-0.08535409	0.18638222	0.69398767	-0.5751147	0.16474989	0.011131615	0.34770834	-0.9656754	-0.20966955	0.045806807	0.5999237	-0.03236711	1.2011272	-0.68646574	0.9350048	-0.57110584	-0.4496611	-1.3440912	-0.03357493	-0.6014858	0.47289476	1.2210854	-0.6040084	0.9863137	-1.4679074	-0.45804346	0.10148594	-0.2734405	-1.0409682	-1.6023039	-0.17609146	0.38914233	0.08644635	-0.076898664	1.0911323	0.9874643	-1.8710952	0.46128374	-1.2755315	1.1748855	-0.29187614	-0.27264652	1.3501318	0.12797004	-1.4182153	-0.7807708	-0.50419337	-1.2832122	-0.47965732	0.390237	-1.5419784	-0.48024768	1.7320888	-0.11379218	0.49239877	-1.1847564	-0.09092365	0.5930277	-1.1564349	0.25895914	-1.4420667	-0.40111876	-1.5001061	-0.15410383	0.3355078	0.56858176	0.70548755	-0.19424322	-0.9747057	0.3074746	-0.4478346	1.1568968	-0.24611428	0.5990211	-0.22829829	0.4412749	0.10483494	0.1379713	-0.23398916	0.040722005	0.22479786	-0.034132227	-0.10902567	0.29982823	-0.81379795	-0.8936332	-1.7351058	-0.712025	1.371751	1.0128818	1.2727084	-0.34734035	0.24959609	0.38514057	-0.3118003	-0.47705016	0.2526214	0.30777285	-0.4381436	0.86734176	0.4449615	-1.0070682	1.0686897	-0.8905911	0.1951809	-0.4961369	-0.56273544	-1.4891752	-0.059384324	0.8056231	1.0778986	1.2694051	-1.0462443	-0.77352434	0.12592646	-0.85365415	-0.06029314	-0.47244608	-0.07664839	-0.3782534	-0.6251524	0.2874395	1.4912257	0.53969246	-0.4065883	0.6711769	-1.2329581	-0.5679359	-0.08722551	0.3107961	0.31760147	-0.16691057	0.70227695	-0.44136614	-1.2871135	-1.076442	-0.13546522	-1.7488556	0.203967	1.4344505	-0.6781229	-0.09649831	0.65339863	0.06675536	-2.347597	-0.36047426	0.79081625	0.88572687	-0.4028276	0.8157109	1.2665874	-0.09764253	1.11695	-0.45164987	-0.8146762	-0.8766706	0.8225179	0.014797936	-0.92789227	0.33458504	-0.40608165	-1.1669625	0.8899014	1.727317	-0.39575958	-0.47091562	1.1463563	0.30522743	-1.3894916	-0.54450345	0.5146269	0.8777959	0.47356203	0.37645504	0.53404903	-1.226147	-0.17645757	-0.22383144	0.37792262	-0.275168	-0.54901713	1.3440962	0.31023434	0.60856825	-0.11275385	-0.5524153	-0.5609121	1.4301926	-0.39464363	-1.251924	0.6658951	0.79403764	0.614165	0.50529677	0.6044135	-0.13739279	-1.1483053	0.5865586	-0.16202933	-1.0793725	-0.50580513	-1.0205288	1.4341016	-0.54023445	0.6415806	-0.041951075	-0.78233635	0.042700157	2.0247214	0.7611511	-1.8574735	0.51859796	0.59333265	-0.699099	0.062419567	0.5813815	-0.66316205	1.3965211	-1.0962126	0.7266048	0.24309866	-1.3187499	0.8650112	-0.04079812	0.99015754	-0.8303883	0.469436	-1.1551158	-0.7195629	0.25942352	0.85395527	-0.51794577	2.6313682	-0.07681083	0.09555981	-0.24224415	1.2073262	-0.54604465	1.0773016	0.32099524	-0.27690592	0.56869763	0.6768406	-1.0678122	0.2555358	-1.0580109	2.1098647	-0.26938352	-0.03579121	0.7320188	-1.1580964	0.5603445	0.5662992	0.24958462	-0.5023955	1.4325052	-1.2385656	-0.61997855	-0.8442055	-0.2649102	-1.137313	1.3304083	-0.31302446	-0.416024	0.35663006	-0.78520626	0.0026645458	0.7096295	-0.55010414	0.96699476	-0.40449107	0.042825356	-1.1374493	-0.7476357	-0.48658058	0.93666416	0.13837494	-1.0788128	-1.2298754	-1.2223961	1.6601887	-0.36231917	-0.123212084	0.056232743	0.71921873	-1.332715	-0.34420085	0.38471955	-0.3105777	-0.8497144	-0.92341673	0.7750857	0.9123637	-0.63601035	-0.6555756	-0.3930395	-1.7057434	-0.14385186	-0.29100394	-0.56586236	-0.9841008	0.68572533	0.23420925	0.8263601	0.44935864	-0.6641099	0.48595688	-0.38310918	0.16139093	-1.7841369	-1.0842345	0.55275947	-0.40648395	0.3902468	0.30041838	-1.2645547	-0.9857625	-1.2210443	0.14495708	-1.3633921	0.0858148	0.5560335	-0.0026580908	-0.06913517	0.116571374	0.65323037	0.2572883	-0.15712556	0.83623976	1.5901705	0.036889862	0.89097613	-0.038206812	-0.92866987	0.8116251	-1.1564809	0.5570934	1.2027751	-0.019635256	0.7347768	-1.4529966	0.06175649	-0.8479448	-0.22037892	-0.20317209	-0.96912026	0.094286986	-1.9482522	-0.72709996	-0.39160043	-0.6329748	-0.39845315	-0.9438025	-1.2768661	0.14612335	0.2056107	-0.6727841	-0.121543355	-0.8601604	-1.4644524	-0.4256065	0.905905	-0.23014069	-0.76078427	-0.8401834	-1.2376996	-0.25689468	-0.9252408	-0.948898	-0.18367623	-0.7612016	0.35300478	-0.92298555	0.35208097	-0.47571132	0.5695886	2.0638459	-0.51754624	0.16528623	0.12614633	0.13319655	0.100889124	0.25999492	-0.38326922	-0.21630181	-0.18834281	0.06977429	0.036101706	-0.4522134	0.40329096	0.766645	1.6346654	0.6870748	-1.9997954	0.77470815	0.3363488	0.42523184	0.5292212	-0.79772526	0.5188174	0.07601372	-0.95732284	-0.39750668	0.6633522	-0.7456129	1.4368751	0.15838745	-0.22626096	0.4493201	0.7374788	-0.12135144	0.528088	-0.044162415	-0.6189558	1.3911331	0.6177118	-1.1015841	-1.1759346	0.43297958	-0.497288	0.11058475	0.05679007	-0.671181	0.13277589	-1.2874619	-0.17205164	0.37287214	-1.1550255	0.02730897	0.7531123	0.24341135	0.22471529	-1.2991234	-0.9462833	0.39589193	-0.52752954	-0.42037976	0.56215507	-0.7052517	0.011538424	1.4410588	-0.93577564	0.20866036	0.07131018	0.32157606	-0.21312435	-0.75757986	0.62774825	-0.46589306
2	-0.34295216	-0.5616046	-0.10712663	0.68545586	-2.7545335	-0.13856049	0.7134272	0.3136125	0.6209711	-1.5768182	0.20853995	-0.61349267	1.5546067	0.09233536	1.2520232	-1.4869394	1.1776735	1.6263845	1.4210064	1.0671992	-0.90687597	-1.4363556	-0.07186659	-1.0549582	1.3208613	-0.9219904	0.26648033	-0.625828	0.6305136	-0.060545303	-0.4173779	0.07591372	0.6864242	1.2778041	1.0723767	-0.12691616	0.16998956	0.44243336	-1.2659376	-0.012745561	0.77333647	-0.4214961	0.25146165	-1.2139329	-0.77396774	-1.0791869	-1.5653838	-0.72002375	-0.5625325	-0.27307576	-0.41722515	0.14968531	0.9623337	0.3079712	0.4784681	-1.6927727	0.24838252	-0.54463667	-0.023916798	0.8144196	-0.9246201	0.40293297	-0.3991577	0.36405274	0.27158356	-0.07128692	-1.1742643	0.7015636	0.10841288	2.0792575	1.326939	0.90702426	0.53361857	-1.2742358	0.647052	-0.33671755	1.013339	0.78880626	1.8400016	-0.008891048	-0.20306577	0.32959393	-0.110024124	1.1523204	0.6483301	0.5357943	-1.3158227	-0.043805566	1.2594025	0.5607145	0.91507655	0.31457984	-0.29766586	-1.3213137	0.30263492	2.6079912	-0.7091525	-0.12837481	-1.2428898	0.42924368	0.3757794	-0.31090507	-0.6104256	1.298554	0.82137	0.40290546	-0.33448628	1.6167235	0.27724075	-1.4589964	-0.37480512	-0.9794871	-1.0103676	1.68168	0.89928657	-0.029302265	-0.39562243	-0.6734187	0.40560505	0.50418615	-0.65843886	1.1278291	-0.006268267	1.1620927	0.31292796	0.8557433	0.57139325	1.3573393	0.63281906	-0.5195438	0.20931654	-0.5691357	-0.88350713	1.5426493	-0.9435513	-1.1155692	0.03994643	-0.2135874	0.31032094	0.30393255	0.5654102	0.5261572	0.37348157	-0.3923539	0.7236621	-0.87082934	0.8525318	-1.2458069	-0.88057256	1.6384859	-0.43574446	-0.6706339	-0.44525024	-0.6315861	1.1529934	-0.5905641	-0.92113715	-0.29358646	0.47434866	0.63333786	0.31747186	0.46671906	-0.89286786	-0.9676458	0.8732575	0.057266153	-1.0231006	0.9861985	0.16788246	1.1509042	-0.13147858	1.4988467	0.58263034	-0.8079679	-0.72396886	-0.59473556	0.26234466	-0.90619576	0.506405	0.18880251	0.8111998	-1.380886	0.4938581	0.93882656	0.13006409	-1.3221473	0.4094777	0.999203	-1.6145475	0.5107881	1.236879	0.35056826	-0.070051506	-0.9253754	-0.92222893	0.14080344	-0.14232038	-0.03607227	1.5953457	-0.4820773	1.0009713	0.7057232	-1.4401529	-0.39692348	0.3499888	0.114077985	-0.16466254	0.76437724	-0.10710206	-0.8420991	1.577304	-0.19275503	-0.3566124	-0.18399023	0.56901413	-1.4291922	-0.22447412	0.9468479	0.65278685	0.3525059	-0.1829166	1.0709946	0.8219149	0.3779491	0.8109045	0.40931293	-0.29383644	0.20713781	0.16762301	-2.0061538	-0.73920155	0.1742417	0.36094445	-1.1283437	-1.0122927	-0.5803825	0.83356005	-0.05601042	-0.27636418	1.3285801	1.3958734	0.5772847	0.0909215	-0.80886716	-1.3714931	-0.25814784	0.29154438	0.7829599	2.2644694	0.17133051	-0.643588	-0.92476505	1.0233171	-0.3422756	-1.7687384	-0.17046428	0.27189893	-0.4589124	0.7974828	-0.39297095	0.5860821	0.9934438	-0.20353208	0.085604124	-0.47284755	-0.9131611	-0.8461244	-1.6682179	1.5043	1.160199	-0.95659506	-0.6171356	-2.287063	2.5415199	-0.09395667	-0.9494206	-0.7677421	0.26919118	0.30893013	1.2480538	-0.3522733	2.1531823	-0.5002221	-0.7734927	0.21086758	-0.9156169	-0.8890386	-0.14942129	1.1702	0.54668486	1.1483066	0.75085557	0.81282574	0.54528403	0.12195128	-1.3432331	-0.07951047	0.43692413	1.33619	-1.330728	0.74454725	-1.4855857	-0.8699618	-0.20016092	-0.32277396	-0.88097715	-0.018515244	1.5049244	-0.38374674	-1.2527078	-0.086083665	-0.2877073	0.16156356	0.11533019	-0.2549225	-1.6283791	1.6227157	0.13252409	-1.1207405	0.87357813	-0.30766097	1.6675242	0.0614143	-1.226843	-1.6066872	0.0019794328	-0.93695015	0.008783221	-0.908843	-0.73740596	-1.3941765	0.4923942	-0.96819407	1.5620662	0.04182167	1.2864885	0.20452215	-0.7833178	0.23895384	-2.151732	-0.5505782	1.1153537	1.2138153	0.13978188	-0.5317431	-0.99812573	0.089186504	-0.57625175	1.0354776	0.70591563	1.2285854	-0.21093652	0.3480893	1.0622126	-0.94474036	-0.24125502	1.0513899	1.0676498	-0.11723764	0.053348932	-1.686644	0.7313163	-0.5097106	1.2806375	1.150652	0.9362893	-1.0000439	0.6100906	0.9444155	-0.9213811	0.04633047	0.5096855	0.43486542	1.3276478	0.9640589	-0.3768706	-1.4972436	0.84931844	-0.4113237	0.23644276	1.2181576	-1.169038	1.5772529	-0.90387625	1.1454399	-0.83466214	-0.26181036	-0.84445304	-1.0370591	1.0994704	-0.1426702	0.6033468	-1.1489553	-0.9984379	-0.29445043	-0.35029906	-1.4603661	0.08908541	0.92101586	-0.7346909	-0.48709807	-0.58183724	-0.2685741	0.15235081	0.2779215	0.66791016	0.5181668	-0.29633158	0.26617473	-0.9129066	1.1059623	0.9200924	0.30854404	1.1098615	-1.1586683	0.6903287	0.6853054	-0.7799926	0.20576407	0.14018135	0.6526726	0.76494	1.4101077	0.45020914	-0.7443218	-0.17759806	-0.7812253	-1.2499266	-0.58090454	-0.99050397	-0.2663482	0.2897669	-0.7386942	-0.2616799	0.35811576	-1.1841745	-0.040038627	-0.4330909	-0.027825885	-1.6955236	-0.14608862	0.44461483	-1.0461644	-0.7313101	-0.0071347374	1.2782125	-0.5117668	-0.45228323	0.24436687	-0.5033397	-0.44431296	-0.22849233	1.542694	-0.30684942	0.14262944	-0.33278307	0.95369774	-1.090185	-0.2748631	0.2275364	0.6377994	1.2636874	-1.6646292	-0.6631368	1.2839646	0.60176295	-0.45369738	1.1076996	-1.1604279	0.38492307	-0.48144653	-0.96369016	0.20029081	0.548282	-1.1678232	-0.04505922	-0.8129405	-0.39671692	-0.067820825	0.37465918	0.77706635	0.7225602	0.72049505	-0.6135722	-0.56017935	-0.5468133	-0.7208923	1.0863367	-1.0206368	-0.8593581	0.8064697	-0.009554641	-0.14366204	-1.3223051	-0.51690704	-0.36957023	0.046201453	-1.0927933	0.8914434	-1.0061353	0.7859389	1.0587198	0.5449059	-0.5710539	0.81903464	-1.0142603	0.76089495	0.7028657	1.6732365	-0.38680553	0.20769028	0.6551701
