	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63
10	-0.2899861	-1.2478352	-0.9674461	-0.8902397	-0.3378735	0.0033659057	0.15209508	-0.75272685	-1.5038484	-2.8046231	0.4695572	-0.9776809	0.9055199	-0.9079046	-0.9673866	0.8279052	0.13067187	3.0683675	-4.3868103	-0.31826395	0.28462246	0.0055709737	0.2163637	0.89398336	0.5024703	1.9398625	-2.7738435	-2.0286956	-0.60254073	-0.94284624	-1.2587625	-0.8336995	-0.59674126	1.1584752	4.0521035	-2.690013	-0.39334545	-1.5228908	-0.7530615	-3.0556529	0.8614178	0.23272756	-1.2327645	-0.592996	-0.798956	0.54459	1.9353454	0.3377353	-0.13616118	-0.5671369	-2.112762	-1.157389	2.6133814	1.7710166	1.5988067	0.4070674	-1.9530244	-1.5360873	-0.27446073	-1.6881373	2.2565024	2.1515656	1.7069345	-1.1922412
11	-0.5151326	-1.8307681	-1.4873228	0.3032707	0.08668316	-1.4837048	-0.21733943	3.3839386	-0.34032518	1.0750439	0.25467327	3.476116	-0.5946418	2.1206524	0.3201955	-2.546218	-0.7830184	1.8968917	-0.19103625	0.94211596	-2.747953	-0.18289958	0.57414025	2.347128	-0.4077379	-0.8430863	3.2778137	1.0038791	-1.266991	-0.85095	-1.8038411	-2.9804046	1.0795571	-1.2570322	0.90453017	-1.2240367	-0.64388186	-2.0200894	-0.2511956	3.1028223	0.3689828	2.753769	-1.2114253	1.7644159	-1.29067	-1.6607013	-1.4682828	-2.7965121	-2.0745072	2.7912805	-0.6985558	1.7507043	2.4412987	-2.6488223	-1.2738757	0.7353288	-0.9315262	2.0263512	0.4249409	1.9763947	0.48986918	2.341929	0.4735992	-2.0883832
12	-1.5870268	-1.0856141	0.40797767	-1.07523	-1.6885897	-0.34617716	1.957863	0.47321406	-1.0008347	1.0557064	0.3850706	0.015432965	-1.1413331	1.8977151	-2.2257376	0.14380534	1.9172919	0.9421055	0.45821333	1.4302909	4.111061	2.0280323	1.9639788	3.274784	1.9112626	-0.50889295	0.5969681	-1.4970814	1.9287796	2.5667093	3.1194289	-0.08361542	-3.5638006	2.4648523	2.357593	0.40654883	-1.6209195	0.69633234	-2.0965147	0.48515806	-1.742748	1.6651236	0.24781851	-0.53531516	2.3712606	-0.84778446	-0.06639108	1.5430666	1.0589637	-1.0861285	1.7837274	-3.5103672	1.6907488	-1.689843	-1.4618168	-1.3193891	-2.615096	-0.5932399	-1.5445676	1.0097297	-1.8300664	1.1716617	1.0347722	1.3641366
13	0.32377884	0.28537717	-1.7220938	1.5838295	-2.213269	1.9808306	1.9040712	-0.9225249	1.0677427	0.8541837	0.65704864	-0.51789665	-0.93788064	-0.14733465	0.84631217	1.6689025	2.8876383	-0.1122236	-0.8089615	-0.6361023	4.3380556	2.6284866	1.5058953	-0.4162331	0.07762833	-0.35880613	-1.04123	-1.5949008	2.8213081	1.8216406	1.6234237	0.83569646	-2.5165389	0.91893846	-0.3637698	0.13716798	-0.87955415	0.9148371	-1.0549862	-1.67946	1.3830628	0.35141644	1.4999532	1.3670989	1.3036007	-1.1642162	-0.7901379	1.4325528	2.5120056	-2.4208467	1.3596709	-1.3080225	-0.97063804	2.8640292	-1.2233142	-0.6420016	-0.6653794	0.6794333	1.5570729	1.3539317	-0.06609163	-1.1844041	1.0129006	2.1894786
14	-1.3627974	1.1250173	0.6846736	0.30674934	-1.7196472	2.4894164	1.1731012	0.22063845	1.0606797	1.8188896	1.0192137	-1.3454268	-1.2000287	-1.0904272	-2.7015245	2.5747294	0.8725367	-0.5104293	-2.2241418	-2.2207427	0.8178215	0.7521383	2.761243	0.453438	0.17267786	-0.3549732	-0.44260442	-0.31692988	0.5819751	2.2068334	3.1726975	-0.46299747	-0.735585	3.146901	-0.595919	-0.6919648	1.4807588	3.3869624	-3.2651176	-1.3965583	3.1026907	-0.69455	2.7839923	0.086961426	0.55254483	0.18495008	0.1392818	1.7737733	1.4249983	-1.5869913	2.2066662	2.9137924	1.7763346	3.160119	-2.4749553	-3.4050884	-2.959123	1.4401251	-0.92837054	0.1496054	-1.2407386	-2.2547553	-2.0922637	3.523683
15	3.424185	2.1923926	-2.420135	-1.2831577	1.501682	-2.0820334	-0.8806008	-1.2442535	-0.22974394	-3.5116599	-0.7990402	0.82622045	2.1678202	-0.3280048	-0.2932037	3.4622924	-0.9141427	0.94168407	-2.1741788	-3.3344443	1.1658564	0.37851936	2.9226472	-1.2499491	2.5717235	0.32657272	-1.5896108	-0.9950014	1.1638093	-0.7332882	-0.083446	2.7899463	-4.7882686	2.1951332	2.1449654	1.7224385	1.0042602	-0.21119857	-0.9779038	-3.7417705	0.7586362	-2.4041896	-1.9975879	1.9216765	-1.8228953	1.2773043	3.7287028	1.9394224	-1.7475128	-1.9802551	1.5450965	-0.058952622	2.8820698	1.1126118	0.8350318	0.3783223	-1.7240312	1.8670447	-0.6583747	-3.6992006	3.921357	3.5366492	-1.8910099	0.6116684
16	-0.5725493	-2.096074	1.2687336	0.81305486	-2.0388536	-1.4271559	2.9397066	2.855652	-0.6997917	0.83023435	-0.3071897	1.8424958	0.5475441	1.1825092	-2.7131255	0.6209909	1.1591569	2.9320586	1.6073906	0.8460322	1.8949317	2.9550536	1.0103679	2.3099828	2.8577654	-2.325685	2.7292223	-0.6498145	1.0086945	0.41074517	2.6848736	-0.63415855	-1.5344791	0.5357613	2.979992	0.8899721	0.26967716	4.110928	-3.3085494	1.1449579	-3.9360123	1.2407441	0.9859508	-1.5651171	2.4618673	1.4211068	-1.6535268	-0.18981946	1.0346138	3.238194	2.438754	-1.3379188	-2.6417458	-2.6536129	-1.9108142	1.1576012	-0.08019388	0.6060458	0.5134714	0.21790417	-0.34525695	1.6006794	-1.6113505	-1.7924852
17	-1.2569256	2.394637	-0.034189407	-0.0603791	1.0149553	-1.2670516	-0.7573967	0.025822766	-0.2189261	0.32390448	0.6873201	0.83404833	-0.54645294	-1.8385644	-3.895749	2.5337453	-1.9827495	1.0145459	-2.1546967	-1.5177786	-1.095557	0.7005815	1.5456136	-1.8368077	1.5309955	0.104845285	0.15732554	1.4794683	-1.4699404	0.90266603	0.12006463	-0.50206083	-1.4838696	-0.60341126	-1.619876	-0.29235882	2.414751	1.086457	-3.153984	-1.063148	2.0543718	-0.9523326	0.59934187	0.79440033	-3.3794718	2.2908561	1.5537571	1.6448128	0.9854225	-1.9630289	2.644468	3.1257105	1.1736792	0.66314965	-0.88929504	-1.5882208	-3.7710254	1.7798263	-3.1910655	-1.8410538	-1.6463758	1.4928926	-5.590418	1.2648854
18	-2.4767158	1.4153705	2.9604962	-3.716573	1.4041744	2.564914	-0.38988903	-2.1971047	0.3592814	-0.32207826	2.050786	-2.053675	0.61994106	-1.1480589	-0.12105681	-2.0486255	1.2308468	-0.13388066	-0.93153316	2.7345817	3.4887104	2.5732358	-1.5653424	-1.1945983	1.9383242	2.2186735	-1.1001756	0.06400912	-1.6126727	0.046365052	0.41797686	2.5143194	0.16860147	1.7113708	-2.0830646	-1.761006	0.6668675	1.2496755	1.8638811	-0.57267576	1.3792292	-0.75552034	0.11633418	-0.86222506	1.2696995	-0.5237185	-0.7505481	-0.93477523	0.9315148	-1.016104	2.1860816	-1.2937301	-1.5438604	1.4503243	2.1476996	-0.37635857	1.9919448	-3.0356138	-2.7583563	-0.45361528	-3.7566664	-2.0034971	0.38467306	0.6041563
19	-0.9756664	0.7974174	1.8546659	1.6544431	0.95687294	-2.191781	-0.8583443	-0.9539599	-1.9202224	0.83298326	0.99275696	0.9488546	-0.57707596	-0.013049771	-3.9283204	0.8383949	-1.4583876	-0.6223981	0.6574688	-0.31467274	2.1483595	3.7904766	0.09504938	1.9234862	2.5690477	0.6355506	0.7553154	0.85082424	-1.017893	3.7016335	0.93793756	-0.9422558	-3.9896817	2.2321053	1.3882133	0.7028497	-0.5348843	0.9555778	-0.23563373	0.120480865	-1.8479716	-1.2194307	0.25915226	-1.7961732	2.1835258	-0.2420387	-0.23262247	3.0940194	1.164224	-0.4130701	2.3947413	-3.501661	2.3121862	-2.493368	1.3560209	-2.4776707	-1.8033296	-0.08938499	-0.17826839	0.30649137	-1.426328	0.45326814	-2.9935315	2.3430984
