	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127
0	-1.6207117	1.2075576	-0.541238	0.7532069	-0.37804046	2.5010152	-0.51304173	-0.6219626	0.060915392	-0.49886173	0.30431035	-1.2228404	1.8516942	0.15171161	0.94651103	1.3943453	0.8994028	-0.6214873	1.4189414	0.31143454	0.18296368	-1.7886486	0.5723503	0.28469247	1.8995787	0.43725467	-0.86838037	-0.5334889	1.5413674	1.0659964	-1.4026048	-1.0720788	-0.27759942	0.65654004	-0.75684685	0.26768127	-0.7213818	2.3535695	1.619232	0.8579642	-1.1354566	1.612927	-0.72101337	-0.119395554	-0.56148094	0.5185554	1.1639047	-0.6762707	-0.29977325	0.42464492	-0.05657021	-0.60395426	-1.1754131	-1.2199645	-0.8990152	-0.9120089	-0.40613973	0.60091895	0.16952293	0.3330202	-0.5831033	-0.9265642	0.88898057	0.4460626	0.02979292	0.73544914	1.4147074	0.38111937	0.06236307	1.4981303	-1.3639483	-0.26946586	-0.8067633	-0.9258032	-1.308471	0.47390643	-2.0229015	0.033170167	-2.5727105	-0.6646644	-0.087454125	-1.8685852	1.0132142	0.3018715	-0.24776489	0.30834892	-0.9113362	-0.46969736	-0.6298173	-0.34545475	-0.71392554	0.31898895	0.14601538	-1.1173002	1.447413	0.257238	-1.5859122	0.0817237	-0.8322759	-1.221895	0.3705553	1.0393507	-0.38042137	1.2660406	0.33943704	-1.1106411	1.539952	1.4216819	-1.3864274	0.49267352	0.48512396	-0.07429641	1.4167645	0.40421757	-0.0016151029	1.2954154	0.12759367	1.2790729	0.5334042	0.96136063	-0.475134	3.0459201	-0.6211631	0.9004845	-1.543211	0.34779677	0.6008335	0.12684081
1	1.0250022	-1.1454011	0.10863468	-0.6006252	0.008201525	0.53920984	0.4201543	1.1435411	-0.042615168	-0.4781201	-0.8948855	-0.34749788	-0.10189227	-1.210773	-0.8905208	-1.4533935	-0.5530751	-0.97852695	-1.7406193	0.33671758	0.16151923	-0.30531806	0.9560674	1.2834532	-1.9661899	0.61805254	-0.96860445	0.4451898	-0.8583137	0.3050279	0.56152374	-1.3886065	-0.13943057	-0.6985562	0.7732066	0.5971797	-0.05139009	0.05593921	0.12853941	0.9589072	-1.3857279	1.8469596	-1.9857816	-0.23435624	0.43534443	-0.36929914	-0.33350453	-1.0855196	0.047279373	0.7805427	-0.8521391	1.0053573	2.3014648	2.3272934	0.6003241	0.47389713	-0.31188315	1.2274481	-0.07761655	1.1874328	2.297581	0.071793854	0.93374586	1.4603767	1.0448496	1.7249883	1.2426177	1.4798764	0.16578683	-1.4358886	0.23546913	-0.4243546	-0.47766507	0.34012347	0.21152899	0.5777867	0.13514286	-0.015125033	1.2357856	0.65661365	1.5772191	0.2538851	-1.095322	0.07269162	1.192882	0.6732254	0.2623905	0.071365245	0.097743444	-0.69040954	1.9862467	-1.4939107	2.1688173	-1.0641508	-0.12228897	-0.80232114	-1.3076575	-0.22149885	0.34099063	-1.105784	1.4793165	0.6547602	-1.166221	-1.0217341	-0.64950526	-0.05776209	-0.0353271	0.21067448	-0.83182395	0.14867504	-0.14452498	0.05103762	-1.6774365	-0.32643974	-1.9369923	1.4015558	0.21343055	-0.5727874	0.8871857	0.7630384	1.44321	-0.24210072	0.41981477	1.1667356	0.7351854	0.2936783	1.0799361	-0.034157865
2	-0.6118359	-0.477505	0.38824576	1.6156919	-0.8099932	0.65653104	0.40740505	1.4866948	-0.28271598	-0.7285178	-0.17375903	-0.5262831	0.20668717	-0.86689365	-0.34912303	-0.6305519	0.06427715	1.7997816	1.4514815	-0.77481425	-0.07230116	1.7270582	-0.97146344	0.47785392	-1.9930928	1.2179118	-1.7713928	2.38158	0.98209167	-1.3687376	-0.17485055	1.3360724	-1.6410215	-1.5241199	0.07292815	0.18737999	0.3304923	1.3298606	-0.04772061	1.7974758	-0.7454954	0.6574006	0.39687496	-0.47599173	-0.847143	0.15098277	-0.44501778	-1.2042933	-0.88117164	1.9557358	1.0050414	-0.35259536	-1.1009129	0.8956262	1.4317381	-0.7855044	0.42758152	0.8849858	0.6827799	0.5706569	1.5701399	0.8001175	-1.703207	0.45327383	-1.00178	0.8649757	0.010517372	-0.2832774	0.123017974	1.2429179	-0.25656408	-0.7298428	1.1854372	-1.6685615	-0.57453334	-2.234798	-1.7209207	-0.9998848	-0.81877095	-0.18180536	2.4158583	-0.3102184	-1.4439172	-0.9543639	0.44323632	0.9109896	0.20478433	-1.5044924	-1.3044258	0.6217694	-0.5439433	-0.36468342	1.535553	0.65954345	0.14267781	-0.60579634	-0.8091878	1.3969214	-0.0057638357	-1.2959968	-1.270549	0.5634323	-0.571092	-0.34240428	-0.45637918	-0.72333837	-0.7955979	-1.424552	-1.7310619	-0.17932606	0.1260018	0.9080498	-0.5308492	0.9012312	0.67716616	-0.7724156	0.41997907	1.8970459	-0.50865465	0.3580415	-0.6910798	-0.4489046	-0.34251767	-0.042153984	1.1191342	-1.7047422	-0.8832005	-0.72124815
3	-1.6051333	0.35757524	-0.32114902	-0.67366225	-0.5489955	-0.49864456	-0.233323	-0.43901256	-0.25723818	0.28793412	-0.5902566	0.59092057	0.07035842	-0.3319718	0.3451876	-0.22055568	0.19727318	-1.7896106	-1.2485589	-0.29862964	-0.3243368	-2.5887573	0.95055664	0.6441301	-2.1103873	-0.4844089	-1.0166613	0.34967372	1.7291658	0.40492558	-1.0744196	-0.8792637	0.073900685	0.73075885	0.015268558	0.3850912	-0.6482435	0.4890479	-0.16021357	0.5366026	-1.4427935	0.20225951	-1.155984	-0.1675726	-0.13250436	-1.2402081	0.040982276	-1.3484623	0.59188974	0.17910124	1.2940371	0.6295032	1.1842217	0.96351635	-2.16309	0.33658046	0.9492704	-0.14656307	0.8901993	-0.9753902	-0.9405195	-1.2932035	0.9049274	-0.62868387	0.9726638	-0.29420942	0.0650521	-0.46583992	-0.14995627	-0.19185385	0.17937003	1.3392353	-0.62216944	0.5592007	0.5842255	1.2243721	-0.7102524	0.14602326	-2.8473282	0.38470936	-0.52828133	0.32117903	-0.7785153	0.76692927	1.4796239	0.1477734	-0.4110158	-1.1812146	1.6049907	-1.6271477	0.39192632	-0.21775308	0.84081626	-1.3640577	0.72661847	-0.10380336	-0.22202641	-0.3455009	0.045382705	0.34212005	-0.53470206	0.3940117	-1.8320681	-0.8489561	-0.8710736	-0.10184945	-1.0882593	1.0501981	-1.3906841	-0.094787635	-0.47954556	-0.23877443	0.5996818	-0.7176359	-0.078369044	2.0897202	0.7442417	1.1634401	0.44289422	-1.030832	0.49375772	1.3172442	0.87314624	0.84432477	-0.4519943	1.8889521	-0.2669636	0.18433607
4	-0.41664433	1.0359117	0.8022247	0.7944049	-0.002734227	0.05454157	0.96680135	0.6165835	0.051889475	-0.31534606	-0.041680586	0.9135804	-0.9524477	-1.4092554	-0.18928744	-1.9410608	0.40147334	2.0062168	1.1387113	-1.3756946	0.78850317	1.698801	-0.75649375	-1.2442889	-1.2863789	1.3777232	0.93928903	1.5698886	-0.6322086	-1.4520893	1.1175462	-0.14625283	-0.97915703	-0.020487558	0.82463014	0.053338733	-0.74994653	0.831897	0.21170197	0.73237795	0.14550276	0.5927329	0.5482225	-1.0404116	-0.8719893	0.69388777	-1.37271	0.5635537	-0.86562186	1.0475059	0.41512078	0.37510183	-0.3060674	1.6090952	-0.2794451	-1.4348637	0.71801776	1.0381427	0.58277124	1.1535606	-0.2836004	1.8116465	-1.6184576	-0.82334787	-0.029802753	-1.2378728	-0.54565346	-0.28786436	0.3817751	0.11585899	1.1566192	0.20189968	1.6086047	-2.0980866	-1.5674953	-0.5842664	-1.0458652	1.4231571	-0.5658663	0.81709164	-2.666253	0.41695198	0.6575401	1.1053318	-0.16310681	0.5603465	0.51095325	-0.84423786	1.1928152	-0.2157947	2.003935	-0.03591792	-2.0731082	0.015116096	-0.03549625	-1.3458427	0.8577045	0.8528893	0.55768627	-1.4448967	-0.6671363	-0.79170245	0.76720184	0.0943019	0.3428781	0.31107062	-1.6773608	-1.2051749	0.6634409	0.6061223	-0.06287909	0.686622	-0.8631818	-1.9947274	0.35470608	-0.4443833	-0.3750782	-0.6491569	-0.7916229	-0.84676003	0.38995612	-0.84703493	1.1536838	0.32427195	1.2751564	-1.8743806	-1.7521389	-0.10922837
5	0.06559436	-0.3650054	-0.16465285	0.31008184	1.1442982	-0.09233679	0.9521159	-0.68145704	-0.23087296	-0.3965026	-0.96724457	0.754208	0.73835546	0.767285	-0.14325899	-1.4024736	0.80420005	-0.9533986	-1.5916535	0.512774	0.46989176	-1.1047419	1.5849581	-0.4508171	-0.43765086	1.4656943	-0.86950314	1.7490226	1.7051148	0.77312106	-0.81234044	-0.5607989	1.973109	-0.77348787	0.4308115	1.1811446	-0.2564022	2.0770152	-0.507489	1.8385073	-0.49154955	-0.19875278	-0.14378296	-0.33212456	0.33211216	-0.13097617	-0.9027072	-1.7665249	0.1471469	2.4031768	0.15472198	0.6824892	0.4288881	1.6090015	-1.9316616	-0.79846454	0.3951028	-0.82029134	0.9288974	-1.1571661	0.49472585	-1.2364665	-0.124886476	-0.054956384	-0.001356735	-1.222283	0.37451106	-0.07362221	-0.22993316	0.52210236	0.52910125	0.83287233	-0.2570689	1.4397718	0.7421239	0.09993393	-0.5605703	1.1563637	-2.2819517	0.99338317	-0.08468623	0.5503351	-0.41665068	1.0292878	0.6741368	0.11808057	0.35879353	-0.6701315	2.102516	-0.51502436	-0.23773046	-0.1720784	-0.26985544	-1.3761791	0.62515926	0.88239706	-0.85430753	0.6551334	1.0248874	-1.3506998	0.4472402	-0.14442341	-1.444215	-1.1681061	-0.76887584	-0.63548374	-2.1177053	0.90589297	-0.7258558	0.08448895	1.4995764	0.3434785	0.12765229	-1.0781094	-0.43626887	0.15946583	-0.3232338	-0.5549127	0.4867222	-0.72562593	0.2975895	1.136711	1.0665374	1.5769721	0.40105534	-0.47610945	-1.7378207	0.06165705
6	-1.4828904	0.48687607	0.036467798	0.2096568	-0.43561968	0.21566132	0.26562247	0.11332238	-0.5018172	-0.908523	0.15439056	-0.33474818	1.3659159	-0.25355652	0.5796508	-0.3540741	1.00652	-0.49674997	-0.26924047	0.20112768	0.48268652	-1.1726478	1.5491657	-0.26037	-0.41786492	1.0862986	-0.84264946	1.3336108	2.1083136	0.7564272	-0.56593347	-0.7365846	1.193321	0.08699973	-1.6236151	-0.2027151	-0.5464336	0.43879825	0.9033118	1.1740711	-0.7745636	-0.24222006	-1.4001913	-0.3799645	0.30365434	0.031681962	-0.613331	-0.2691944	0.77840346	1.7106853	-0.36822966	0.663702	0.2044359	0.60159516	-1.6498795	-0.24930453	0.13979712	-0.3976378	0.14038293	0.24237297	-1.7378334	-0.2778145	0.97336566	-0.45784238	-0.2864547	-1.1009035	0.82195354	-0.8475131	-0.6170486	-0.071787305	-0.28990018	1.1314467	-1.3327631	-0.65097696	1.3753438	0.3919572	-0.5689673	-0.23823817	-2.3167007	1.972374	-0.5436442	0.16400664	-1.5959522	0.72376525	-0.66878515	0.14772369	-0.38102874	-1.5043684	1.4637793	-0.577763	-0.006460696	-0.5914477	1.3362191	-0.49051008	0.61279094	0.37106857	-0.8683918	0.32857066	0.22502519	-1.2456775	1.172507	0.6341524	-2.072665	-1.571295	-1.0505168	-0.9444043	-0.44736555	1.9377184	0.14854611	0.08850562	-1.0157846	0.2949373	-0.19826025	-0.4564641	-0.74166125	0.40745896	-0.39918652	0.8168784	1.4143407	-0.046913408	-0.6855388	2.5720704	-0.31787363	1.8688269	-1.6226331	0.15151764	0.9292989	0.21576414
7	-0.82749015	0.0048703286	0.08931701	1.5408638	-0.7017417	1.2584375	-0.59527856	-0.33606488	0.32390043	1.8245605	-0.68003196	1.3179891	-1.5586017	0.9996444	-0.958692	-0.2626077	0.5489986	0.029054506	-0.2593483	1.7917353	-0.048104744	1.3427383	2.1490262	0.4584301	1.5472268	-0.19609323	0.39256626	-1.3743315	-2.021862	0.8697581	-0.8912683	-0.17423292	0.18864629	-1.5885507	-0.9111402	0.60399175	-0.2933754	0.2419684	0.44284156	-0.3793575	1.0005178	-0.63017625	0.84356564	-0.38095507	-2.3123426	-0.496892	1.229165	0.24387154	-0.619722	0.047063984	-0.25323364	0.36343265	-0.5827367	0.46033993	-0.85508525	-1.5564146	-0.42582464	0.54764074	-0.23605317	-0.12997307	0.44477186	-0.15267354	-0.82915044	-0.80834925	0.5215817	0.41563255	1.411144	0.9958388	-0.10191858	-0.16114666	-0.44458386	0.17879371	0.9268886	-1.225801	-1.2302022	0.45153546	-1.6595588	1.6580546	-1.0842388	-1.0513585	-2.3706784	-1.2266725	0.74375886	0.738708	0.18729745	0.847717	-0.9844031	0.025878413	-0.5316213	-0.70904315	0.060072906	0.94050217	-0.3868054	-0.78246164	-0.3690835	-0.6039255	0.84408283	-1.1224685	0.55758333	-0.9941903	0.7609678	0.3667783	-1.1166241	-0.6096112	2.542584	-0.6857163	1.830054	1.8468357	1.1495335	0.05845112	1.1138091	0.11417478	0.092011444	-2.3066423	1.07965	1.335601	0.18329936	-0.6978292	-1.8743453	-0.6353412	0.66091204	0.84664154	0.50986546	-0.28529143	-1.7880845	-0.79943573	-1.7734504	0.8499296
8	-0.78737354	-1.3857831	0.031324968	1.863459	-1.0434827	0.905077	-0.51139116	0.24949686	0.4372292	1.1503559	-0.85559464	0.6642685	-1.2937362	-0.8220458	-0.4936739	-1.3409247	0.42034164	1.7219592	0.28499168	0.21805644	-0.08108987	1.5352722	1.1554773	0.99595016	-1.1846645	0.03939057	-0.67092013	2.3178277	-0.23395602	1.0676916	0.5756993	0.29603028	1.7690545	-2.0446224	-0.85712403	0.117982425	-0.5560705	-0.5427401	0.43017855	2.0779135	-0.08934394	0.53139997	0.60040987	-0.7839667	-1.2329525	-0.72961575	-0.808933	-0.24590708	-0.20089458	0.25179207	-0.80139774	0.12168979	-0.011157907	1.2819465	0.30890626	-0.31221712	0.6589821	1.4374241	0.6641586	0.13324331	0.62987435	0.53029096	-1.7055688	-0.6410164	0.93790376	-0.22432245	-0.1507882	0.7991828	0.27683643	-1.2926811	0.7646265	-0.49241734	0.8145518	-1.482556	-0.70279944	-1.064487	-2.1156418	0.9518071	-0.26024017	0.532121	-0.66631305	0.48697236	-0.87276477	0.20451598	0.9021427	1.4322193	0.49087614	-0.82750475	0.31597167	-0.5828813	1.0464758	0.08162587	0.4998159	-1.0889091	0.87677044	-0.069787055	-0.17926547	1.9658159	0.076243475	-0.594481	-0.23438302	-0.0067278547	-2.4209526	0.13644162	0.11815355	-0.8216038	-0.40228233	0.31951112	0.9652601	-0.5254759	1.6024802	0.5279027	-0.6314024	-1.8569512	-0.09023056	-0.3042413	0.35346586	1.1711191	-1.7143847	-0.53614706	0.32708064	0.11969114	-0.0479459	-0.41034144	0.4948013	-1.5072879	-1.777956	-0.36647958
9	-1.2672162	1.8075202	0.518195	1.4871413	-0.53815025	1.5332171	-0.6124549	1.3177179	-1.016003	0.50371176	-0.2808814	1.0979435	-0.6665058	-1.173829	0.31265387	0.58249044	0.9201	1.247071	0.90286505	-1.1860865	0.33244032	-0.5751162	-0.13019234	0.43580157	1.2335349	0.50577873	0.9824419	0.40038988	-1.3345654	-0.9454651	0.912365	1.1736988	-1.2341082	-0.82924026	-1.2680651	-1.0819292	-1.1489547	1.6572732	0.6305669	0.7323084	-0.5079394	0.25478765	0.58563083	-0.78294814	0.79185003	0.30640388	-0.31492108	-0.09525219	-1.0250791	1.0069287	0.23928745	-0.13559102	0.22424537	0.5923424	-0.78457916	-1.542374	1.2026013	-0.48675823	0.8397523	0.19146033	-2.3753996	0.7563462	-0.79602665	-0.17683919	-1.0798271	0.92340255	0.48524553	0.91773605	0.45402816	2.3561141	-0.08057554	0.19001114	-0.38241196	0.25101477	-1.255956	0.42962533	-2.0394838	-0.13337938	-1.0468262	0.7653071	-1.805338	-0.97985625	-0.3927582	0.547617	-1.1611874	-0.7490148	0.57350373	-0.6983965	1.267903	-0.36177966	0.0152578065	1.9369876	0.44981962	-0.73451865	-0.5712055	-0.11449083	0.13533854	1.2799325	-0.6989608	-0.8321948	-1.7172043	-0.015064439	-1.1712097	-1.1407506	1.2314969	-0.07962288	0.6848866	0.5355888	0.87323093	0.60667527	-1.7162186	-0.72462094	0.63111824	-1.0673683	-0.67046744	1.2428687	-0.2202356	-2.323533	-0.92629886	-0.114716	0.19303833	1.3471467	-0.41349512	-0.11175377	-0.13318263	0.0010231578	0.042370908	0.20582908
