	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31
32	1.788977	-0.07125988	-1.6313106	-1.6442962	3.1305835	3.135657	-1.7764947	1.4911958	2.9153998	2.504338	-3.3000746	1.7059822	-2.9762313	0.14646927	-2.815112	-3.677806	-1.1149735	-1.6046504	-0.8761593	-2.796513	-0.6311695	-1.4093249	3.3629544	3.2569275	-0.63930243	0.12962593	-1.7757136	0.12524645	-0.90332246	2.0736513	1.3614906	-1.5128592
33	0.6501183	-2.7054303	3.359238	-1.1966959	0.70321834	2.4287586	-1.4336603	3.1916215	4.126639	1.5040877	-2.110544	-2.478599	1.9585508	1.2093389	-2.9150171	-2.9865954	0.5860195	1.0811757	0.52853316	1.9024439	2.8844676	2.0049434	3.0436616	1.9916445	0.28726825	-2.7335625	-0.35222572	2.9804912	-0.03089571	-2.5974603	0.9906442	-0.89611644
34	-1.340581	-3.288469	1.9849232	-1.2157909	-1.2180924	-2.8538706	3.6834643	2.5195425	2.5314631	0.94288343	-0.27698976	-1.7765056	1.3055116	-0.14920726	2.2400053	1.4851022	-0.11356349	3.1650696	-2.3340962	0.30434898	-1.8837639	-1.2283329	3.9108071	3.2641418	1.2769929	-1.9003711	4.925988	-4.59855	-2.3766317	2.812962	0.7971244	-1.1318367
35	2.70697	-3.2298872	-2.0325189	-0.9060939	1.1549741	-3.4108138	0.24322297	1.1477698	2.5719044	2.5501902	0.79547834	2.1046846	-1.3192847	1.3320863	1.2553654	-3.6538138	2.4177704	-0.99025506	-2.6600478	1.9713858	1.9992678	-3.6094897	2.482789	0.5019815	-0.35689262	2.0133893	1.329736	-2.7651062	-2.213563	0.20158832	-0.5958865	-2.8757331
36	-2.0093732	-2.4030454	-2.8026772	-1.7935691	0.9423676	-1.0330274	1.480193	-2.9508564	2.3837001	-2.5341926	1.1080095	-1.0253365	1.6900897	-0.38131323	1.6046458	3.8676703	2.3835266	-3.2070823	0.7773627	0.29523575	-2.4450235	-0.031709198	2.5909543	-0.5051306	-2.1711252	0.8766441	-2.4361453	-3.1480281	-2.011739	0.09035408	0.52493864	3.794059
37	-1.4761242	-2.471747	0.09411398	-0.33497342	-1.9349632	-2.5362089	1.6338848	0.022118859	4.7668366	0.9922735	2.0361738	-2.2317731	-0.55811375	1.6342498	0.7099889	2.206082	0.65072584	1.9811268	-2.0539265	1.8240972	2.730664	1.4348075	1.733703	4.3953257	0.20435098	0.88802874	0.62541145	3.7754745	-1.0224189	-0.63755155	1.6518973	0.300177
38	0.06349954	-1.115674	1.650866	1.732791	-0.42792413	1.3763705	-0.68420756	-2.5316174	0.10361364	0.8922795	2.6766844	2.3276913	3.638976	-2.4992285	-1.3447051	-0.544163	-0.27326232	-0.56546354	1.7259879	-0.2827304	2.6974833	1.7906504	0.8302656	1.3298707	2.5813365	1.688754	-2.1682267	-0.3914827	3.616534	-2.9904222	2.506192	3.937507
39	-2.0556347	-3.5022748	4.3704014	0.23993784	-1.9328607	1.1714234	-1.9482911	4.663901	-0.25274748	-0.10697903	2.2030947	-2.1994548	0.23754476	-1.5791943	2.2854764	-1.3705231	-1.1046281	4.5703897	-0.043324105	2.3564584	2.5585754	-4.8350725	-1.486243	-2.9199414	1.9616373	-0.49770683	1.3373085	0.512947	-0.80477846	-2.091017	0.7581723	0.36257818
40	1.2015642	1.5046219	0.7931714	-1.1674254	-2.376936	2.6674643	1.2819593	-2.718556	-1.6288815	-1.7800002	-1.828781	-1.3253231	-1.3142269	-1.350375	-0.7197031	3.419231	1.1282142	1.060637	2.3806908	-1.733335	-0.14336997	-2.05992	-4.2740784	-2.459067	-3.650932	3.2688386	-1.7314663	-1.3990527	-2.1468325	-2.8118212	-3.1476982	1.1554078
41	-0.50229055	-2.3210487	2.9636977	-1.87196	-2.045273	-0.59147173	-4.3337464	3.520029	-2.2595546	0.7177958	-0.81184566	-1.5307002	-3.1119876	2.7175083	-2.8586018	-2.678289	-1.2587416	1.5760568	-2.4015248	-3.8450193	2.5258045	-1.0193865	1.213647	-3.1211145	1.988751	-1.7670369	0.3644013	-1.2640026	1.1378305	-1.5160397	1.5607378	-0.5900365
42	-1.9152644	-1.8814939	2.4114525	-1.2295787	-1.7711989	-2.1887393	-1.0836724	3.406422	-0.019503592	0.5296691	0.2905158	-1.8753967	-1.7842543	2.0257983	2.528911	-1.3256606	-2.6838791	4.8088713	-3.770961	-2.9575377	-0.32380626	-5.554594	0.7684771	-1.6898022	1.7031258	-0.051684976	1.9080094	-4.015242	-0.008807476	0.5683946	-0.5329396	-1.3882824
43	3.1797931	-3.0342019	3.8247387	-1.136116	1.0219989	-1.0010284	3.956388	2.6396835	4.794954	-0.13481154	1.2670507	1.4667332	1.1665998	2.2453647	0.45943522	2.9966452	2.6587017	0.9870785	-0.6062257	2.0166378	3.4135926	1.7783659	-0.080657005	0.6264859	0.45820478	-1.2945464	-1.5441153	-3.6362832	-0.7967291	2.1187618	0.9857402	1.0077467
44	-1.320667	-5.1586094	-1.0782262	-1.9063402	1.7403466	-1.3505244	-0.585813	0.88838816	-0.64184713	2.922233	-0.019315824	1.3917515	3.8963754	-1.6190444	1.3998135	1.0356971	1.2049726	-2.230218	-2.7218676	2.9510465	-0.19963513	2.3709507	3.8640864	-0.44874564	0.72207415	-0.004389881	4.6051726	-1.5783259	-0.38382784	1.2901161	2.9584167	0.015859287
45	-2.3368483	0.51639014	3.5650096	0.6411069	-0.32967457	1.3472699	-4.44788	3.2609026	-3.0820022	1.4963015	0.3346076	2.6166668	-0.42051518	2.1127362	1.8475811	-0.67603123	0.28594226	1.2686291	2.7967439	-1.6405497	2.1936588	-1.5746164	0.619848	-4.2543817	0.38616353	-0.8319622	-1.70906	-5.258333	-0.15539634	-2.4040852	-1.1119461	1.7165437
46	-3.8417597	-1.0541474	3.1154559	-0.62133706	0.055034146	2.5492423	0.8961957	2.9288034	0.2802778	0.9849219	1.4702853	2.1103573	2.828959	-1.7269291	1.1902342	2.8736427	-0.52892137	2.7680533	5.450451	3.279	-2.2224913	0.8452436	1.9403981	-0.99147034	-0.03719684	-2.1578667	0.3668427	-1.561025	-1.7926705	-0.2045684	0.5347489	3.7785118
47	0.34818968	-2.5354922	1.9534235	3.6887448	-3.4905481	-2.4932966	1.7887007	-1.1577479	2.6114275	-1.1572752	1.6014366	1.3459028	-0.47685954	2.60736	-0.32444024	2.2682009	0.0019807366	-0.2716315	1.1914413	-0.10829369	4.070418	-1.4050777	0.76366293	0.227533	-0.86771816	3.4721682	0.34432104	-4.399719	4.0349255	-1.8384111	-2.2144868	1.9055791
48	4.425405	-0.3251018	-1.8795246	0.33370832	1.3515699	1.5063571	0.46506137	-2.0075305	-0.96824634	2.6251976	-3.0588286	3.196373	3.4324367	-3.0431724	-2.3316813	0.6351944	3.192077	-3.077053	-1.0359453	-0.5826993	2.5531812	2.4080758	-1.8187401	0.95034784	-0.19268657	1.5093693	-1.0587814	-1.8346194	2.3109088	1.9731935	-0.6867884	-3.8398619
49	-1.7723492	-0.97687185	-3.0582094	-1.2675505	3.228379	1.108319	-1.5967429	1.3728524	0.77370155	3.7082896	-2.0094032	1.1460483	0.414116	0.57267815	3.5363352	2.1667917	0.23831217	1.8969659	-3.7116768	-1.2466466	-0.63609254	-3.638003	-1.0765783	0.27595198	-0.7080103	3.521866	1.7470871	-3.3776128	-1.6957974	3.8340728	-2.4390857	-1.2836052
50	-0.7066995	-1.0980237	1.5382166	-1.8795236	1.2931972	-2.8373942	-2.2883465	-0.028674496	-1.4187571	-2.188037	0.13789271	1.9467266	-0.37865067	0.15484305	3.6185458	-2.0551057	0.13418595	-0.23063245	-2.1754413	3.440413	-1.0979699	3.0194893	2.3649306	-0.55051017	-0.53603595	-1.6805884	0.74556744	3.8736289	0.71361196	-1.7913816	3.3526528	0.8019007
51	1.7936089	0.5014583	3.0515018	-0.24483405	-0.7431688	-0.9059801	-0.31643328	2.3654823	0.29761449	-0.35111868	2.9154468	2.2523708	-2.4288416	1.8199651	1.5210071	-1.501191	1.700858	0.57099044	3.5917156	0.60698205	4.3966827	-1.2648929	-2.0173929	-2.9103591	2.2962077	-2.0342314	-4.338783	-1.740041	-2.532646	-1.7474953	-0.48545176	-1.5659342
52	2.7117784	-0.032256175	3.1405692	-0.08764376	-1.4180768	0.72930795	2.794996	-0.45924896	-1.0091861	-4.3794355	2.1033604	0.42305446	-1.656146	2.0526474	1.9542706	-0.8405935	2.8890991	-0.11505783	2.8695483	3.886565	0.4869857	0.7337209	-1.1187803	-1.8412697	-3.3967204	3.1158679	-1.2041988	1.3040187	-2.4262433	-1.9383141	-0.51669365	2.2485757
53	-1.3464209	-0.61765873	-2.240197	-0.23021689	-2.007261	0.15334375	-3.2475898	-3.2298546	-1.1183932	4.036367	1.272478	1.8215511	3.3568683	-2.4141755	1.6041534	2.3342574	1.9611055	-0.37879762	-1.070161	2.5681763	2.805349	2.4174964	1.0551482	0.5729978	-2.6181433	1.6779784	-1.3843185	-0.87834024	3.478066	-2.495375	3.3015685	1.1688399
54	-1.1002702	0.46790525	-1.9118295	2.0920565	-2.7784615	1.2529509	-1.6126901	-3.3927681	-1.4189696	0.814064	0.80337596	-3.4658751	3.6378627	1.2933437	-1.0213661	-0.5603553	1.7387887	-0.03287017	-1.1196316	-1.3817599	-0.61202776	-0.07835171	2.2646668	-1.3762481	-4.8038507	-0.08437667	1.4439329	-2.4196343	2.9275901	-1.7522954	-3.1068988	0.9010327
55	-0.4551467	-1.1620861	-3.8789198	-0.8714649	-1.5071396	-2.1914074	-0.12820297	-1.0360606	-1.9321795	0.21227874	-1.8856896	3.1144543	3.5575953	-2.0101364	3.8004231	3.3159857	-0.4206797	-0.077296585	2.7834916	3.7174604	-2.8077853	-2.062101	0.8656137	-3.8939774	-2.9783785	1.0050696	0.89418525	0.17769553	1.672032	-3.2679055	0.61702794	-0.8680495
56	-3.6986034	-1.9974859	3.1599083	-1.015762	-1.0325036	1.4065554	1.1887724	2.8378403	-2.0267575	1.7072924	3.4498043	2.371085	2.5420418	1.2835577	4.3705254	1.7506602	-0.29799858	3.2753448	2.6990392	-1.1313496	-0.96284205	1.7004819	3.4924388	-3.8289294	-0.32155454	0.21072368	1.9987286	-3.5996313	-1.6392194	0.6039705	1.8599634	0.71680766
57	-2.3210754	-3.5813382	3.3934572	-1.827465	-3.7132208	0.34132978	0.10169876	4.275961	3.7057395	0.96920896	0.42814675	-3.6328382	1.7186371	1.8188804	-2.400267	0.8477035	-1.752591	4.9699807	-0.4697651	-3.3493707	0.15349497	-1.2276337	1.4368469	-1.5026155	1.8281453	-1.214746	0.8099209	-2.5618713	0.99762857	-0.3873907	2.1903226	-1.2560598
58	0.24967039	-2.5193822	2.5614488	-1.0963805	-0.7430161	2.130241	-1.0668676	4.5961223	3.1754806	2.233602	1.9150991	2.3044915	0.67866635	0.6707774	-1.1419529	0.09042164	2.3025317	0.041822586	4.174324	3.0343466	3.1635015	2.0984032	1.4734664	-2.9114223	0.21648225	-3.0763736	-2.9811177	-1.5178664	-0.57907176	-1.243545	2.8746214	-0.3140135
59	0.6707362	-1.9607944	-0.31653592	-1.7802289	-1.1552048	-1.4607756	-1.4811925	2.5645008	0.6599492	1.9907507	0.048197817	-0.36897433	1.5025243	0.06719167	-0.42452833	-3.0181131	0.3250481	1.1101465	-3.192247	3.3197978	-1.4548836	1.0169548	1.2329316	-2.5594692	-0.39483333	-3.4274185	4.3341713	0.75480133	0.35645634	-2.265001	4.014559	0.18591449
60	1.4417561	0.30832186	2.0951297	0.63852453	1.463874	-3.2927914	3.5173132	2.4615715	2.056326	1.0161991	-3.2641616	2.587959	1.4085077	-2.3013191	-1.2641236	1.1985067	-3.3490665	0.9918945	2.942749	-2.3128288	-2.6858318	-0.6006847	1.626257	3.7327452	3.9099262	0.04715662	2.5264218	-3.1030376	0.7182294	1.2892209	1.3543385	-3.500645
61	-0.8224442	4.462686	-0.76056266	-1.5081494	1.1846131	0.99131685	0.6061059	-0.1494563	1.5977635	0.48089135	1.2519029	0.9955637	-4.2887893	1.3530946	1.6866784	-2.1209605	-0.5544721	1.7217072	1.0254636	-2.4690926	-1.6405877	-0.6582597	0.28249103	2.9354112	0.16732043	-2.365153	-1.9532485	-1.4345284	-4.564531	1.3917814	1.2325058	0.97541463
62	1.2984676	2.2978942	-1.1141812	-1.4111377	1.7183568	-3.910607	2.665162	-0.8074698	2.9166048	-0.25963122	-0.47686994	-1.4653888	0.523973	-2.3803258	1.1034237	0.63861567	2.5766459	1.9377831	-2.8502722	-0.303021	-0.964144	-0.17027354	-0.68111104	4.383571	1.4707266	-3.7843304	0.3193813	-2.589104	-2.9839823	0.8987339	3.7500522	0.21232554
63	0.040608834	-3.006174	4.147649	-2.7930694	-1.089455	-0.01016985	-1.0454879	3.8337898	-3.0783834	-0.745868	-2.547456	-3.4463918	-0.86969393	2.4740567	-1.89875	1.8140044	-3.4140728	2.7502663	-1.881663	-3.1867604	1.2245262	-2.3261943	-2.1972387	-4.2818937	2.475846	-0.30954245	1.954515	0.8450614	0.059532713	0.5447143	-1.6541086	-2.5411632
64	2.7557945	-0.41161746	2.959061	-0.058027014	1.089686	-0.5844612	3.1957836	3.1441715	2.588752	0.55129266	0.32364866	3.0908494	0.2899471	3.0926085	2.9892206	2.9628024	0.112242274	2.746684	3.1505616	0.5583177	3.1883743	-3.0625541	-3.293409	-3.0622056	0.5722859	2.2733428	-1.9310596	-2.112106	-1.0074024	0.21515366	-3.283807	-1.8502444
65	-0.20616318	1.0758263	2.8709157	1.100435	0.6177248	2.6829238	2.6584115	-0.20769797	1.374598	1.5456157	2.3989077	0.09556194	5.311179	-1.6996378	1.4049672	-0.52305514	-1.4699959	2.3250947	2.0912678	0.56985	-0.13748519	1.612836	3.461505	1.3640498	2.5007641	-4.0008745	1.2753446	0.7167683	1.1940635	-2.0387063	2.1104178	3.4141052
66	1.9699383	-1.0389826	-1.7790532	3.230661	-1.4320703	-0.5329026	2.3034112	-2.0938191	-2.8435025	-2.3092537	-0.30348173	-1.3739458	3.596675	1.0449779	1.0759677	2.275655	0.5269696	0.010688809	-2.2412753	-1.0955628	-0.635288	-1.662842	-0.89600694	-3.53333	-0.5796725	2.870554	1.6225619	-2.2657468	5.244295	2.0576048	-3.0441794	-3.3652487
