	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127
0	0.2576495	0.3679048	-0.31616914	-2.4501998	0.896207	-0.3063964	0.04079623	-1.5629013	-0.19165751	-0.30396724	-0.5090898	-2.8482606	0.9195849	1.5359579	0.4415342	-0.35199657	0.8226453	-0.16374946	1.2561255	-2.0453775	-0.14992625	-0.07973301	5.775421	0.69104517	-0.7529646	-0.53119326	-0.5855086	0.74576056	-3.6390736	-0.24816203	-5.307518	0.41014603	0.8917027	0.8763464	0.1333727	-1.3170608	-0.08259494	-0.8829537	-0.13983391	-2.2775652	-0.49829447	-0.1051372	-0.78705686	-0.2158959	-0.47935003	0.71975523	0.6071518	-0.12744027	0.63252944	-0.0737228	1.0897784	-3.8219273	-0.26766744	-0.019495126	-1.1476167	1.573225	0.6691087	-0.031130187	-3.526421	-0.2278252	-0.13324343	-0.5761448	-0.3268466	-1.2583195	-0.549137	0.5667537	-0.48068622	-0.57649744	-0.44224864	0.039325573	-0.17954694	-4.9387655	0.64938074	0.25947458	-3.217336	-0.6669279	-1.1761588	0.6838577	2.6736655	-1.4370617	0.32967508	-0.58490366	1.0240649	-0.012577504	-0.8541262	0.12038785	-0.977784	0.2725842	0.79740167	0.6717193	-0.4539368	-1.778635	-0.9526375	-0.7595116	0.7852409	0.9577768	-0.6518749	0.25869834	-0.24239217	-1.1636804	0.68816066	-0.92679393	-0.77946794	-0.46227163	-0.71994317	0.6626346	-0.31186295	-0.14048678	-2.6126099	1.1141833	-0.32900366	-0.6377683	0.9838017	-3.313783	-0.7613218	0.51466453	0.7846253	0.16257256	-1.8613126	-0.39088026	-1.7624493	0.99605036	1.6853614	0.038959116	-1.332917	2.5744972	0.6630165	-0.7661243
1	-0.48540822	0.6899285	0.38128665	-0.8374828	0.19237292	-0.57418644	-0.8654491	0.9173997	0.74918556	-0.29514265	-0.97695374	-4.0481157	0.37884426	-0.7866367	-0.96147484	0.20559846	0.70277417	-2.2456253	0.8438772	2.610284	-0.7936471	0.10019082	3.8672729	1.2570564	-0.4434614	-1.3333569	0.77794737	-0.97189724	-0.92705053	0.6686557	-0.38245153	0.5826903	-0.36957335	-0.36233023	0.5196194	1.3822218	-0.58351856	0.45178488	1.0615039	-1.9809206	0.24116638	0.3885445	0.41512352	-0.23595975	-1.4290869	-0.14805017	-4.2988772	0.016767167	0.071884505	0.43936554	-0.3936865	-2.5573835	0.85919654	0.90074843	2.2272565	1.1451142	-0.53459066	-0.8717184	2.438333	-0.64402884	1.1024271	0.972953	0.2930622	-0.8163921	-0.2757871	-0.7064518	-0.3955849	0.10348849	0.7634056	-0.2581009	-0.47947156	-1.1138105	0.16553442	0.55265224	0.0573074	0.8042165	-0.3623918	-0.06933902	4.628581	0.2301515	0.2321649	0.4519283	0.14168335	0.1592711	-0.7215223	-0.17661053	-0.19445792	-0.65501857	0.26341954	0.12499768	-0.25694326	-2.6055546	1.8921943	0.075180896	0.04557142	-0.76092017	-0.4887103	0.66794384	0.49354848	1.4510136	0.21775743	-0.3595265	-0.52709234	1.2877989	0.6599226	0.027345117	1.5039959	0.65949655	-0.47965366	-0.25037172	-0.3737684	-1.6510476	-0.7270546	2.004764	0.48941237	0.2045974	0.38772017	1.833614	-0.7371668	1.6820052	-0.232119	0.5031491	0.70662665	0.15936536	1.1489333	3.4654267	-0.15969107	0.28085756
2	0.31040373	-0.94601715	-0.8610025	1.2984464	0.30459613	-1.0723149	0.46988192	0.9359431	-0.021630622	-0.0122801885	-0.7878584	1.0856174	0.1819239	-0.27146775	1.2907531	0.7876425	0.9218993	-3.9059145	-0.12617525	-1.917258	2.0452135	-0.87509054	1.9652572	-1.3680594	0.7344979	0.15957707	1.1008313	0.53953165	3.0151165	-0.09555727	2.796042	0.87907714	-0.1106652	-0.8683015	0.33178678	0.8153857	-0.2508016	0.4241447	-0.1275316	-4.6374936	-0.07189947	-1.6326141	0.91481125	-0.85505867	-1.1351845	0.52381366	-5.2083325	-0.99225605	1.9464979	-0.40525484	-0.16925567	3.9042525	0.6102212	0.3826061	3.737921	-0.5094936	-0.3866389	0.03885845	1.6163303	0.46561417	-0.18468231	-0.30813396	-0.46072036	-2.134801	0.19654037	-0.5250429	-0.66549534	1.6925803	0.083419584	0.33075145	-0.5970124	3.5867858	0.19256428	-0.23020168	0.6877646	-0.51921695	0.08487384	-0.25529456	-3.3988583	0.24455594	-0.8428218	-0.7262052	0.1716417	0.17539918	0.86149025	0.36526793	0.08373406	-0.04887089	-0.34485793	0.72824895	-0.01250203	-2.9646003	-0.52437127	0.1690943	-0.1396032	1.543985	0.8275337	0.13945457	-0.07959408	1.1302322	-0.34901762	0.75089276	-0.47287327	-0.45529768	-0.08204755	-0.40197054	0.11313862	0.19810303	1.5114894	0.14536051	0.20378114	-0.8401879	-0.013506055	0.57245594	-1.0620617	-1.2640117	0.48057288	0.11410633	1.3840141	0.35451025	1.5364132	-0.98275787	-0.01783583	-0.048800886	-0.80034876	-2.850868	-0.15969981	1.119022
3	0.19645342	0.8400152	0.29563093	0.27769727	-0.3361093	1.2793604	-1.0972952	0.55968344	-0.34617716	0.30048534	-0.3300522	-1.7426794	-0.12574324	-0.36706734	-1.3167386	-0.44858003	-0.22673413	3.8998346	-0.7822765	-2.857436	0.7979781	0.34749556	-0.35075495	-0.24729982	0.1580776	-0.5070823	0.7295295	0.795998	-1.7157254	0.13332069	0.15118831	0.13453338	0.22331402	0.22084734	0.2260609	-0.4626205	0.24751386	-0.4663641	-0.10062793	-2.4571257	0.67415845	1.2796795	-1.3209058	0.016757049	0.18749535	0.042960048	-1.9470464	-0.92203164	0.06268142	0.30254614	-0.14213571	0.6686497	0.1853633	-1.0020423	3.4409685	-0.07418206	0.11312477	0.021054788	1.3799351	0.1379247	0.008179687	0.25754517	-1.6454257	-0.56366247	0.47152334	0.2160537	-1.0243963	4.3482456	0.9671376	-0.7641628	0.45289207	0.5871238	0.146006	0.2240423	2.0619931	1.1780316	-0.20593196	-0.22630896	-3.4766665	-0.09318294	0.06702368	0.04636521	1.1097822	0.20805393	0.4564961	1.0464108	-0.8597153	-0.110431045	1.1102705	1.8833934	0.019787896	-2.8954797	-0.43357936	-0.27588335	-0.43098247	1.0338331	-0.75437367	-0.012527218	1.2120236	-1.2139663	-1.418222	0.72060287	1.5460004	1.2854959	-1.0184793	-1.0241777	0.13365014	-0.29537243	1.2441344	-0.08475832	-0.5991354	0.5098516	-0.14481384	-0.088249296	-0.040754803	0.037081182	0.11946964	0.5641884	0.11397202	-1.1266804	-0.16651817	0.27334467	0.13587905	0.69284475	1.1145067	-2.8691378	0.481234	2.813995
4	-0.24323119	0.84739155	0.98453736	0.4818167	-0.10539768	0.9949231	-0.443648	-0.66176915	0.46603325	-0.60994095	0.76544887	5.0041485	-0.2674204	0.71034235	-0.41852093	0.015929967	0.32391167	0.7144208	-0.5799824	-0.43499982	2.0848122	0.33129674	-4.3665314	0.7438644	-0.76023203	0.88966537	0.043179423	-0.72051746	1.5699309	1.0433652	2.6304631	0.7441449	-1.2175705	0.6956153	0.34980407	0.35316652	-0.7666124	0.4271852	0.3916659	0.08913587	-0.041253693	-0.03334309	-0.32877252	0.104992054	0.943035	-0.35609055	-2.085425	0.44180933	-1.1120901	-0.54396087	-0.23788427	1.6511095	0.94105935	0.70141643	0.53342104	-0.032917343	0.34425402	-0.16090496	-2.6267116	0.5253901	0.869369	-0.24543327	0.8817886	1.1287918	-0.0053776815	-0.40938705	-0.142097	0.87049633	0.28036493	-0.7809504	0.63206166	3.7368233	0.45968574	-1.0486817	0.8832829	-0.45159656	1.0642018	-0.81558037	-0.60128003	0.28459948	-0.012635611	1.0105988	0.43531162	0.8590238	0.37471622	-0.20649512	-0.16772436	-0.3667977	0.051653612	-0.37329486	-0.24394444	1.5993146	0.8877339	-0.8839286	-0.8469542	-0.60635704	-1.6248319	0.3211628	0.54464483	-0.082429804	-0.35661495	-0.33726734	0.24138947	0.39927894	0.4613858	0.32107112	1.1910021	-0.5869852	0.4739174	0.90450466	-0.12732044	0.88320535	0.2375123	-0.11046624	-0.68976575	-1.1837237	-0.36284143	-0.3088432	1.2940924	0.6461135	0.6289803	0.25407928	0.36802244	0.5298507	-0.3485292	-2.5071926	-0.51324266	2.6558611
5	0.18903261	-0.23476897	-1.2655101	0.73935914	1.3267988	1.2303185	0.76276314	-0.18127258	-0.124080054	1.1458774	0.07739611	0.26982847	-0.21304065	0.5790529	-0.43866175	-0.53170824	-0.22592631	4.054893	0.16599497	1.9403565	-1.4561507	1.4195602	-3.333375	0.18942714	0.33265886	0.124768116	-0.95430136	0.18743312	-0.86697805	0.13041377	-0.15059681	-1.1149055	0.40619949	0.24426927	-0.64354813	-1.6713221	-0.14405443	-0.2659403	-0.5699297	5.048217	-1.3757001	0.009708495	-0.60105664	0.15394148	1.0633665	-0.028982863	4.555491	-1.2991157	-0.24526969	-1.3613089	-0.5392515	-0.5953478	-0.1364541	0.34789547	0.2357817	-1.26377	-0.44998434	0.8276572	3.0276277	0.69190943	1.0904152	0.99267006	0.2849132	0.48170066	2.1071014	0.29467833	-0.06992164	-0.0035476629	0.5011877	-1.272531	-0.2633091	-0.5597136	-0.2066686	0.70462614	2.1338985	0.05402293	-0.0019079521	-0.31121492	-0.26096815	0.007855885	0.0016751941	0.33086875	-0.39996403	-0.2601077	-0.36677933	-0.24968188	-0.3064446	1.185349	-0.100760445	-1.8259243	0.24591735	0.27126443	-0.158159	0.21603073	0.43459982	0.28411442	1.1142315	-1.0263695	-1.5770323	-0.060341954	0.96363086	1.1248391	1.8972753	0.8289783	0.3466615	-0.6428088	-1.1052647	-0.30924478	1.848845	-0.6841235	-0.3139314	-0.30086058	1.1208377	0.12994544	-1.0248966	-0.15358894	-0.089887306	-0.26115385	1.539378	-1.777055	-0.25733972	2.2122064	0.6755181	-0.9495749	-0.39801252	0.37370288	0.10430821	-1.3625866
6	0.71220505	0.15266933	0.8608765	1.9847466	0.121023834	1.1457583	-0.12510733	0.6278899	0.0558255	0.5794778	0.52922726	1.3748567	-0.29506242	0.79032516	0.14714307	-1.0275136	0.23898464	3.827432	-0.6688428	-2.4627476	-0.2909546	1.1502019	0.55696493	-0.9012751	-0.06670013	0.2760852	-0.019315625	0.8984003	1.5055934	0.10186814	0.79645586	0.060997166	0.11487438	-0.5158926	0.27293617	-0.19763212	-0.8917266	-0.02775583	-0.15416263	-4.4996715	-0.9920719	-0.49337977	0.005129665	0.27721506	0.35405397	1.2174346	-1.6014558	0.4095455	0.5369403	-0.550691	-0.76586854	1.7890408	-0.07358679	-0.29977897	3.2166674	-1.7158291	-0.26947972	0.0777251	1.3607165	0.46610278	-1.1607714	-0.09587854	-0.16026026	-1.0730035	0.85122967	-0.50702226	-0.36394846	-4.217759	-0.45899874	0.5245648	-0.32597294	4.263479	0.46075386	-1.0052092	2.7078755	0.77043355	-0.47857818	0.26495206	-1.629357	1.1207647	-0.6147201	0.5135664	-0.18956995	0.13315213	1.3525124	0.26047906	-0.6383174	-0.45365322	-0.3866259	0.54168457	-0.44999743	-6.8117137	0.7470371	0.75779283	-1.0341942	0.1733607	-1.116414	-0.020285212	-0.7825054	-0.040504895	1.1561688	0.19122042	3.4273503	-0.24927205	0.9651143	-0.05496785	0.5530076	1.7529235	2.4626677	0.10916391	-1.0701343	-0.50571024	-0.55206645	-6.326345	0.1343855	0.18134837	0.6110756	-0.793061	-0.041878372	-3.5295954	1.6550187	0.31286013	1.6968133	0.009702191	0.12735233	-1.2920682	1.0011616	-3.4660146
7	0.8691515	-0.8699096	0.23007184	0.279703	0.35866815	1.5923003	-0.39121255	0.15237492	-1.1998703	0.87988734	0.7154881	4.6795735	0.7129214	-0.5837874	-1.0035082	0.25241202	-1.3231766	4.17054	-0.39018375	-0.8144523	0.043244183	0.47627953	0.7547568	0.5595145	-1.0623934	1.3068347	-1.2504337	0.010926256	0.266491	-0.12369067	0.4352296	-0.04645967	-0.035760507	0.13984615	-0.60613203	0.011513829	2.3652427	-0.13538456	-0.37047786	1.8031805	-0.7258311	0.5072677	-0.35437268	0.23739618	0.5338045	-0.46352422	2.4594967	0.36666676	1.4455552	-0.6456013	-0.19380891	2.062867	-0.23527858	0.10495326	-2.34234	-0.70518184	0.10882339	1.2307687	-0.47150597	0.28369823	0.66629845	-0.002593927	0.054899476	0.501406	-0.23589806	0.1414919	0.5080244	2.5295827	1.034898	0.3395368	0.03206593	1.0320023	0.31593215	0.4109996	-1.7117908	-0.12237346	0.50677514	-0.24288465	-1.2963707	-0.1178503	0.39355463	0.15725857	1.1010789	0.090425886	0.5846879	0.7713796	0.0073552122	0.622599	-0.03433136	0.6471616	-0.7220166	0.9839408	-0.93314433	0.9998689	-0.031591374	-0.21866585	0.24224557	1.3838959	-0.18408678	-0.26264107	-0.99385524	-0.5355678	-1.1495894	0.25128493	0.18525758	0.034637846	-0.39921135	-0.6329605	1.054184	0.35673976	-0.12351176	-1.7297393	-0.36509824	-0.27134556	1.0817766	0.9048992	1.2788907	-0.124106415	2.5307686	-0.40782115	0.46822274	0.69915456	-0.5293934	-0.5929656	-0.6066849	-2.7764833	-1.07654	1.0458577
8	-0.25363746	-0.6418122	0.5000769	-0.61001515	-0.036895096	-1.2870617	-0.014802113	0.047277577	-0.5487717	0.39131168	-0.44350958	-1.8917037	-0.75699407	-0.2522796	0.93993837	-1.2698969	0.37039703	-1.234934	-0.5552493	-2.4953187	2.0839143	0.37596697	2.9588177	-1.1023734	-0.1623283	-0.16023901	-0.0048533976	0.58625174	-1.1898122	-0.95771456	-2.688428	0.15997583	0.7748526	0.5295832	0.23961598	-0.5034463	-0.6544585	0.14988129	0.07503209	-1.3277401	0.7429417	0.8432737	0.8598794	1.2327536	-1.0416609	0.93835706	0.9116796	-0.39140078	0.9619158	0.260216	1.2153314	-1.534301	0.035140432	-0.97441727	0.22085944	-0.30654445	0.18703553	-0.5813633	-5.7753663	-1.3251076	0.14671925	-0.3754118	0.4212365	-1.0592226	-0.39955977	-0.5165985	1.4924635	-2.662308	-0.18595847	0.19370069	-0.24293031	-1.2277764	-0.41011527	1.0438565	-0.68350506	-0.21337892	0.016757853	-0.45605442	-2.864027	0.24551532	0.768034	0.32377478	0.89403063	0.7335065	-0.18304002	0.83133346	-0.36973262	-0.7477519	-0.40132242	-0.7144602	-0.16331652	-3.2945523	0.74734664	0.19766422	-0.25287616	-0.82128465	-0.097127505	0.018244829	0.14973968	0.02795294	-0.64516544	0.3451444	0.90881646	0.615207	-0.053398702	0.44617158	0.30074415	-1.1133897	-1.7668715	-0.26402575	-0.724584	0.46577132	-0.28145695	0.502528	-0.23871878	-0.3727484	0.3842995	-0.28012472	-1.4810007	-1.7566135	-0.7146162	-0.17649339	1.7697198	0.18833026	-0.061280467	0.74765956	-0.53023267	-4.5441065
9	0.56752956	-0.40181208	-1.1559176	1.9101033	-0.53633285	1.1611412	-0.41422406	-0.116159536	0.20231019	-0.18935879	-0.08399141	2.0736308	0.44711632	-1.6738968	-1.1799097	-0.9451173	0.40820733	4.0991664	0.1591272	3.7158637	2.20274	1.4448137	-2.4316053	-0.6704393	-0.07726696	-1.0516421	-1.0708292	-0.73459417	0.34563065	0.3710901	0.5516479	-0.5472058	0.6841753	-0.14036958	-0.06938012	-0.101229854	-0.3920947	-0.6759111	-0.32164136	3.5784745	0.6023044	-1.2318491	-0.62853014	0.16709349	0.5776881	0.7170143	-3.5143049	-0.5664997	0.67544895	0.16980703	-0.29926506	-1.9394244	0.3261848	-0.386207	4.399115	-1.313545	-0.8177396	-0.19805372	1.0623157	0.50113577	-0.4273671	-0.28744555	0.41014653	0.63407004	0.65886915	-0.4916682	-0.68687016	-5.6644235	0.6900299	0.5090503	-0.09361816	2.8532166	0.119703464	-0.22144055	3.180017	0.18645728	1.004445	-0.07562611	0.6178463	0.3278106	0.04852473	0.4235083	0.49236646	1.8091218	0.32953605	0.22293141	1.0718725	-0.3938513	0.23094553	0.41832164	1.0135716	-6.0486474	-0.3103349	0.010096218	-0.86990756	0.044166952	-1.4648483	-0.13867842	-1.3816242	-0.9428593	2.0284607	-0.15063417	3.7334974	0.07927519	0.889236	-0.18719614	0.69623965	-0.22747631	2.215119	-0.61595964	-0.9683281	0.25027055	0.09802918	-7.6111693	0.47276568	-0.93881124	-0.06699735	-0.17587715	1.7974607	-2.3585048	1.1223726	-0.6454062	0.6603508	0.39582026	-0.26150465	2.7657158	-1.2119573	-4.8651094
